lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch
4.5e-06,4.5e-06,43399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43399,1885.5074462890625,4576.734375,2387.97705078125,0.1219295933842659,0.06064995750784874,-0.09805334359407425,5000.0,0.9934602975845337,-0.0481528639793396,-0.061742011457681656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43449,1893.793701171875,4456.505859375,2576.930908203125,0.12463140487670898,-0.0028436945285648108,-0.09816575795412064,5000.0,0.9932553172111511,0.017451809719204903,0.003296913579106331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43499,1892.326416015625,4369.986328125,2244.51220703125,0.12012195587158203,0.04662955552339554,-0.09827838838100433,5000.0,1.0015655755996704,-0.03473994880914688,-0.03213641420006752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43549,1902.290771484375,5013.6103515625,2554.051025390625,0.1244911402463913,0.11145376414060593,-0.09839107096195221,5000.0,1.0090163946151733,-0.16318939626216888,-0.14591741561889648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43599,1889.2657470703125,4325.93408203125,2505.2197265625,0.12390384078025818,-0.013710236176848412,-0.09850353747606277,5000.0,0.9977129697799683,0.01278697233647108,0.007372013758867979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43649,1993.966796875,5245.71533203125,2120.271484375,0.11866959184408188,0.22629539668560028,-0.09861603379249573,5000.0,1.0063804388046265,-0.16180184483528137,-0.14999942481517792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43699,1957.356201171875,4208.6328125,2008.1197509765625,0.11720774322748184,0.04863137751817703,-0.09872851520776749,5000.0,0.9705605506896973,0.07041154056787491,0.010801795870065689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43749,1915.28466796875,4065.780029296875,2337.96044921875,0.12185574322938919,-0.05485814809799194,-0.09884098917245865,3417.271728515625,0.9992498159408569,0.02416086383163929,0.021560363471508026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43799,1844.86376953125,3419.42236328125,2239.689208984375,0.12058562785387039,-0.1330260932445526,-0.09895337373018265,5000.0,0.9935877323150635,0.1317121684551239,0.11797644942998886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43849,1944.320068359375,3859.30517578125,2333.91015625,0.12197606265544891,-0.0837850272655487,-0.0990658849477768,5000.0,0.9999982714653015,0.03932090476155281,0.03873027488589287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43899,1898.6624755859375,5829.00048828125,3230.42529296875,0.1344524323940277,0.13998249173164368,-0.09917853027582169,5000.0,1.0178147554397583,-0.14405721426010132,-0.10922093689441681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43949,1851.07763671875,4359.9208984375,2093.19921875,0.1188267171382904,0.08519531786441803,-0.09929107129573822,4878.71533203125,0.9836775064468384,-0.04048927500844002,-0.07357441633939743,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,43999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43999,1882.17041015625,4835.68603515625,2870.28857421875,0.12965083122253418,0.01664539985358715,-0.09940379858016968,5000.0,1.02385675907135,-0.11761762946844101,-0.07094130665063858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44049,1914.168701171875,4356.654296875,2331.126953125,0.12229027599096298,0.02227167971432209,-0.09951608628034592,5000.0,1.0098176002502441,-0.05118260160088539,-0.03296780586242676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44099,1921.306884765625,4816.06103515625,2634.38037109375,0.12656685709953308,0.05207476392388344,-0.09962860494852066,5000.0,1.0003262758255005,-0.06510180979967117,-0.06492547690868378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44149,1838.710693359375,4906.27001953125,2725.689453125,0.12791544198989868,0.06837398558855057,-0.0997411236166954,5000.0,1.0112956762313843,-0.08671139180660248,-0.06541565805673599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44199,1919.54541015625,4115.8369140625,2553.56005859375,0.125625878572464,-0.07145370543003082,-0.0998535081744194,5000.0,1.0247479677200317,0.015235420316457748,0.06414321810007095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44249,1963.1727294921875,4489.52783203125,2165.665283203125,0.12035778164863586,0.08109594136476517,-0.09996596723794937,4447.69287109375,0.9902467727661133,-0.05860472843050957,-0.07901253551244736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44299,1823.31591796875,4959.6240234375,2666.2470703125,0.12735684216022491,0.09401216357946396,-0.10007841885089874,5000.0,0.9972449541091919,-0.06992495059967041,-0.07611887156963348,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44349,1851.29150390625,4051.970458984375,1993.2618408203125,0.1181543618440628,0.041483402252197266,-0.10019093006849289,5000.0,1.0120359659194946,-0.027733154594898224,-0.0040028332732617855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44399,1907.5025634765625,4922.20361328125,2461.521240234375,0.12470604479312897,0.11063597351312637,-0.10030349344015121,5000.0,1.010853886604309,-0.10345099866390228,-0.0826336145401001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44449,1869.7642822265625,3892.06201171875,1980.099609375,0.11814966052770615,0.013624850660562515,-0.10041597485542297,3097.13623046875,0.990976095199585,-0.03264599293470383,-0.05110297352075577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44499,1840.27880859375,3982.38330078125,2236.7685546875,0.12177994847297668,-0.018932834267616272,-0.10052841156721115,5000.0,1.0097800493240356,0.029526066035032272,0.04840686544775963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44549,1993.0638427734375,4315.57373046875,2043.20458984375,0.11919724941253662,0.055861104279756546,-0.10064097493886948,5000.0,1.010205864906311,-0.0801166296005249,-0.06037018820643425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44599,1784.541015625,4242.6396484375,2833.5517578125,0.1301894336938858,-0.07509055733680725,-0.10075345635414124,5000.0,1.0069735050201416,0.035083428025245667,0.04848014563322067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44649,1903.8590087890625,4273.97412109375,2441.08349609375,0.12486261874437332,-0.014193722046911716,-0.10086613148450851,5000.0,1.0085402727127075,-0.006010566838085651,0.010529390536248684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44699,1862.3031005859375,4448.93603515625,2330.9140625,0.12343082576990128,0.06655972450971603,-0.10097882896661758,3841.943603515625,0.9783875942230225,-0.019239047542214394,-0.06314318627119064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44749,1921.575927734375,5165.29248046875,2868.96337890625,0.13093945384025574,0.07495064288377762,-0.10109163820743561,5000.0,1.0221883058547974,-0.13324658572673798,-0.08962272107601166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44799,1903.70068359375,3894.51513671875,2080.3173828125,0.1201508492231369,-0.02292841672897339,-0.10120408236980438,3903.580810546875,1.007708191871643,0.04354682192206383,0.058732107281684875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44849,1812.9005126953125,4050.076171875,2375.20849609375,0.12430509924888611,-0.047706183046102524,-0.10131656378507614,2893.390380859375,0.984821081161499,0.0897027775645256,0.05850614979863167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44899,1839.733642578125,4394.78662109375,2454.43115234375,0.12548494338989258,0.03475508838891983,-0.10142898559570312,2895.17041015625,1.0061357021331787,-0.08152394741773605,-0.06984570622444153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44949,1922.274658203125,4540.5439453125,2319.41162109375,0.12371116876602173,0.15312889218330383,-0.10154149681329727,1951.672607421875,0.9651885628700256,-0.1318717747926712,-0.20231130719184875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,44999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44999,1890.15283203125,4020.318359375,2466.7314453125,0.12582963705062866,-0.06731316447257996,-0.10165412724018097,5000.0,1.0096640586853027,0.027618493884801865,0.04621012508869171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44999,,,,,,,,,,,0,0.1234271302819252,1899.3773193359375,4191.4794921875,2292.176025390625,-0.07444251328706741,-0.10165872424840927,1.0,0.9992240071296692,0.07734320312738419,0.07444251328706741,27.181659698486328,0.620693027973175,0.12339401245117188,1899.3773193359375,4189.07958984375,2289.77734375,-0.07443854957818985,-0.10165872424840927,1.0,0.9992195963859558,0.07734320312738419,0.07443854957818985,27.185073852539062,0.6206853985786438,,,,,,,,,,
4.5e-06,4.5e-06,45049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45049,1947.3468017578125,4074.41552734375,2076.77490234375,0.120542511343956,0.015324495732784271,-0.10176655650138855,3281.939208984375,0.9848691821098328,0.020222660154104233,-0.01044092234224081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45099,1896.9912109375,4412.806640625,2489.274169921875,0.12631520628929138,0.014271104708313942,-0.10187917202711105,1859.7957763671875,0.9760098457336426,0.05174318328499794,0.0030235990416258574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45149,1914.9158935546875,3204.14208984375,1961.711669921875,0.11913318186998367,-0.1428426206111908,-0.101991668343544,4707.8779296875,0.9974526166915894,0.15988539159297943,0.1540174037218094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45199,1887.359130859375,3788.656982421875,2245.291015625,0.12312842905521393,-0.06879862397909164,-0.10210417956113815,5000.0,0.9886441230773926,0.08501853048801422,0.06176842004060745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45249,1822.759521484375,4342.7138671875,2273.39892578125,0.12360326200723648,0.049311134964227676,-0.10221654176712036,5000.0,1.0117560625076294,0.0009228766430169344,0.024060005322098732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45299,1927.3912353515625,4825.27587890625,2277.366455078125,0.12374542653560638,0.12410365790128708,-0.10232886672019958,5000.0,0.9985394477844238,-0.09043499827384949,-0.0940057560801506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45349,1858.410400390625,3863.1259765625,1893.42724609375,0.1185450479388237,0.038601212203502655,-0.10244136303663254,2883.0302734375,0.9869993925094604,-0.015513615682721138,-0.041873764246702194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45399,1867.141845703125,4612.189453125,2070.843017578125,0.12107660621404648,0.1348409354686737,-0.10255397111177444,5000.0,0.9773315191268921,-0.09353052079677582,-0.139412060379982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45449,1879.94140625,4019.68212890625,2049.329345703125,0.12086843699216843,0.034988902509212494,-0.1026666909456253,2584.002197265625,1.0006732940673828,-0.07844466716051102,-0.07743516564369202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45499,1884.0352783203125,3301.6826171875,2356.93994140625,0.12519165873527527,-0.18785855174064636,-0.10277919471263885,5000.0,1.0056064128875732,0.14865055680274963,0.1593872457742691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45549,1860.851806640625,4070.046630859375,2321.892333984375,0.12479661405086517,-0.022539516910910606,-0.10289172828197479,5000.0,1.0126206874847412,-0.014402392320334911,0.010236130096018314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45599,1945.0498046875,4996.0556640625,2745.546630859375,0.1307157576084137,0.06109189614653587,-0.10300417989492416,5000.0,1.0001004934310913,-0.084139883518219,-0.08463779091835022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45649,1888.341552734375,4061.819091796875,2083.2451171875,0.121686652302742,0.018046485260128975,-0.10311652719974518,5000.0,0.9981722831726074,-0.01284802332520485,-0.017141206189990044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45699,1875.135009765625,4055.24560546875,1907.3251953125,0.11935335397720337,0.054557058960199356,-0.10322900116443634,5000.0,1.0106444358825684,-0.012580997310578823,0.007883156649768353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45749,1882.3409423828125,4618.03466796875,1965.1043701171875,0.12023637443780899,0.15411785244941711,-0.10334138572216034,5000.0,1.0196892023086548,-0.17532053589820862,-0.13649114966392517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45799,1832.20751953125,4336.736328125,2235.125,0.12403938919305801,0.053880710154771805,-0.10345369577407837,5000.0,0.9996166229248047,-0.03686339408159256,-0.03824746608734131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45849,1927.393798828125,4246.294921875,2224.067626953125,0.12397468090057373,0.02743357978761196,-0.10356610268354416,3456.83349609375,1.0113106966018677,-0.10570516437292099,-0.08349904417991638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45899,1941.5115966796875,4380.80029296875,2057.95751953125,0.12177708745002747,0.07626625150442123,-0.10367853194475174,5000.0,1.0011954307556152,-0.03566965088248253,-0.03370886296033859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45949,1888.7977294921875,4332.13623046875,2162.1298828125,0.1232975572347641,0.056241683661937714,-0.10379093885421753,5000.0,0.9677405953407288,-0.006581499241292477,-0.0717587023973465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,45999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45999,1791.718994140625,3363.673583984375,2302.39794921875,0.12531404197216034,-0.14608868956565857,-0.10390324890613556,5000.0,1.0309250354766846,0.1050640195608139,0.16593429446220398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46049,1881.9512939453125,4025.4443359375,1821.1671142578125,0.11878365278244019,0.06446519494056702,-0.10401564836502075,5000.0,1.0052261352539062,-0.035240910947322845,-0.02542196214199066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46099,1931.46142578125,4626.14306640625,2016.905517578125,0.12156305462121964,0.1355552077293396,-0.10412818193435669,5000.0,0.9913399815559387,-0.06605177372694016,-0.08459107577800751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46149,1862.31982421875,4040.1142578125,2122.1318359375,0.1230974793434143,0.02269735559821129,-0.10424073785543442,2452.38525390625,0.9814746379852295,-0.004675998352468014,-0.04250901937484741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46199,1940.7227783203125,4411.79736328125,2512.014404296875,0.12854453921318054,-0.00818799901753664,-0.1043531522154808,5000.0,1.0268561840057373,-0.04526759684085846,0.007446225732564926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46249,1972.19580078125,4462.8583984375,2006.76953125,0.12168673425912857,0.17152628302574158,-0.10446567088365555,2821.10302734375,0.9674506187438965,-0.08646925538778305,-0.15230143070220947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46299,1913.00439453125,2921.382080078125,1864.4232177734375,0.11981803178787231,-0.17120911180973053,-0.10457818955183029,5000.0,0.990107536315918,0.22221988439559937,0.20125624537467957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46349,1974.966552734375,4150.3076171875,1443.900146484375,0.11412706226110458,0.3286166787147522,-0.10469077527523041,2225.818603515625,0.9508494138717651,-0.118817999958992,-0.21833133697509766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46399,1915.647216796875,3165.607666015625,2483.625,0.12850181758403778,-0.2467329055070877,-0.10480312258005142,5000.0,0.9833512902259827,0.2569248378276825,0.2226034551858902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46449,2065.0419921875,4364.0048828125,2048.717529296875,0.1226135790348053,0.06612499058246613,-0.1049157977104187,3784.42431640625,1.012712836265564,-0.14546316862106323,-0.12081357091665268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46499,1875.29296875,3347.50634765625,1761.645751953125,0.11875741928815842,-0.0630640760064125,-0.10502827167510986,4589.49609375,0.9954358339309692,0.0661424770951271,0.056420356035232544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46549,1869.5059814453125,4267.12939453125,1985.095458984375,0.1219148188829422,0.08250562101602554,-0.10514102876186371,5000.0,1.0037999153137207,-0.04276357218623161,-0.03563922643661499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46599,1912.12646484375,3544.3046875,1804.568115234375,0.11952297389507294,-0.034477945417165756,-0.10525357723236084,5000.0,0.9920881986618042,0.04376726970076561,0.027388671413064003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46649,1936.0037841796875,4221.27978515625,2299.525390625,0.12640799582004547,-0.002849905053153634,-0.10536614805459976,5000.0,1.0278244018554688,-0.026577452197670937,0.02834819070994854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46699,1913.0377197265625,3588.9794921875,1881.338623046875,0.12075266242027283,-0.04107939824461937,-0.10547851771116257,5000.0,0.9896790981292725,0.04804884269833565,0.026686860248446465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46749,1906.961181640625,4021.09765625,1879.5152587890625,0.12081539630889893,0.04692426323890686,-0.10559116303920746,5000.0,1.01835298538208,-0.05063427984714508,-0.014572825282812119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46799,1955.662353515625,3814.37255859375,2164.652587890625,0.12481746077537537,-0.061188459396362305,-0.1057036891579628,5000.0,0.9876264333724976,0.050133075565099716,0.02446102909743786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,46849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46849,1912.1348876953125,3512.91943359375,1893.8287353515625,0.12118715047836304,-0.05860883742570877,-0.10581623017787933,5000.0,1.0027153491973877,0.014693847857415676,0.01973816007375717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
