epoch,lr-Adam,lr-Adam-1,step,train/kl_loss_epoch,train/kl_loss_step,train/logits/fake_epoch,train/logits/fake_step,train/logits/real_epoch,train/logits/real_step,train/loss/disc_epoch,train/loss/disc_step,train/loss/g_epoch,train/loss/g_step,train/loss/nll_epoch,train/loss/nll_step,train/loss/rec_epoch,train/loss/rec_step,train/loss/total_epoch,train/loss/total_step,train/scalars/d_weight_epoch,train/scalars/d_weight_step,train/scalars/logvar_epoch,train/scalars/logvar_step,val/kl_loss,val/logits/fake,val/logits/real,val/loss/disc,val/loss/g,val/loss/nll,val/loss/rec,val/loss/total,val/metrics/psnr,val/metrics/ssim,val/scalars/d_weight,val/scalars/logvar,val_ema/kl_loss,val_ema/logits/fake,val_ema/logits/real,val_ema/loss/disc,val_ema/loss/g,val_ema/loss/nll,val_ema/loss/rec,val_ema/loss/total,val_ema/metrics/psnr,val_ema/metrics/ssim,val_ema/scalars/d_weight,val_ema/scalars/logvar
,1e-06,1e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,49,,296.5416259765625,,-0.4153408706188202,,-0.4230044484138489,,0.0,,0.0,,8835.296875,,0.5392749309539795,,9131.8388671875,,0.0,,-2.4290546207339503e-05,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,99,,370.0496826171875,,-0.37922871112823486,,-0.41467565298080444,,0.0,,0.0,,5739.1416015625,,0.3503223657608032,,6109.19140625,,0.0,,-5.072755448054522e-05,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,149,,431.16473388671875,,-0.4043503403663635,,-0.39566466212272644,,0.0,,0.0,,6200.9501953125,,0.37852492928504944,,6632.11474609375,,0.0,,-7.880243356339633e-05,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,199,,350.70001220703125,,-0.3862245976924896,,-0.3880833387374878,,0.0,,0.0,,5309.85009765625,,0.3241598606109619,,5660.55029296875,,0.0,,-0.00010692804062273353,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,249,,440.90081787109375,,-0.4216587245464325,,-0.4215942919254303,,0.0,,0.0,,5178.72802734375,,0.31617674231529236,,5619.62890625,,0.0,,-0.00013490690616890788,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,299,,364.1229248046875,,-0.5088275074958801,,-0.523891270160675,,0.0,,0.0,,5126.28271484375,,0.3129952549934387,,5490.40576171875,,0.0,,-0.0001627067249501124,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,349,,344.88482666015625,,-0.477226197719574,,-0.5023999810218811,,0.0,,0.0,,4256.259765625,,0.25992250442504883,,4601.14453125,,0.0,,-0.00019056878227274865,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,399,,423.24383544921875,,-0.3561989367008209,,-0.37049755454063416,,0.0,,0.0,,4588.830078125,,0.2802371382713318,,5012.07373046875,,0.0,,-0.00021833284699823707,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,449,,388.28057861328125,,-0.43239086866378784,,-0.4477633237838745,,0.0,,0.0,,4945.6201171875,,0.30202826857566833,,5333.90087890625,,0.0,,-0.0002458026574458927,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,499,,338.4439697265625,,-0.38832488656044006,,-0.4068743586540222,,0.0,,0.0,,4625.0849609375,,0.2824888229370117,,4963.52880859375,,0.0,,-0.0002732643042691052,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,549,,382.95172119140625,,-0.3853004574775696,,-0.4070274829864502,,0.0,,0.0,,4240.328125,,0.25903165340423584,,4623.27978515625,,0.0,,-0.0003003459714818746,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,599,,392.72576904296875,,-0.43614569306373596,,-0.46143582463264465,,0.0,,0.0,,4081.10791015625,,0.24933697283267975,,4473.83349609375,,0.0,,-0.0003276107308920473,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,649,,440.35882568359375,,-0.3962995409965515,,-0.4281247556209564,,0.0,,0.0,,4380.529296875,,0.2676260471343994,,4820.88818359375,,0.0,,-0.0003546854422893375,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,699,,409.1053161621094,,-0.3751388490200043,,-0.39678826928138733,,0.0,,0.0,,4184.8046875,,0.2557041645050049,,4593.91015625,,0.0,,-0.0003815816598944366,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,749,,383.04302978515625,,-0.41618162393569946,,-0.44676098227500916,,0.0,,0.0,,4054.59619140625,,0.24778026342391968,,4437.63916015625,,0.0,,-0.0004085928958375007,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,799,,362.9810791015625,,-0.39100193977355957,,-0.4129476547241211,,0.0,,0.0,,3998.875244140625,,0.24440091848373413,,4361.8564453125,,0.0,,-0.00043534781434573233,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,849,,486.6201171875,,-0.4732605516910553,,-0.4972393214702606,,0.0,,0.0,,4703.2763671875,,0.2873944640159607,,5189.896484375,,0.0,,-0.00046204865793697536,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,899,,409.1445007324219,,-0.4216608703136444,,-0.4368439018726349,,0.0,,0.0,,3843.14306640625,,0.234940767288208,,4252.28759765625,,0.0,,-0.0004887677496299148,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,949,,379.3359375,,-0.3886537253856659,,-0.42368805408477783,,0.0,,0.0,,4155.9091796875,,0.2540411353111267,,4535.2451171875,,0.0,,-0.0005155756371095777,,,,,,,,,,,,,,,,,,,,,,,,
,1e-06,1e-06,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,999,,414.3459777832031,,-0.39992770552635193,,-0.3942315876483917,,0.0,,0.0,,3758.534423828125,,0.22982043027877808,,4172.88037109375,,0.0,,-0.0005423602415248752,,,,,,,,,,,,,,,,,,,,,,,,
