epoch,lr-Adam,lr-Adam-1,step,train/kl_loss_epoch,train/kl_loss_step,train/logits/fake_epoch,train/logits/fake_step,train/logits/real_epoch,train/logits/real_step,train/loss/disc_epoch,train/loss/disc_step,train/loss/g_epoch,train/loss/g_step,train/loss/nll_epoch,train/loss/nll_step,train/loss/rec_epoch,train/loss/rec_step,train/loss/total_epoch,train/loss/total_step,train/scalars/d_weight_epoch,train/scalars/d_weight_step,train/scalars/logvar_epoch,train/scalars/logvar_step,val/kl_loss,val/logits/fake,val/logits/real,val/loss/disc,val/loss/g,val/loss/nll,val/loss/rec,val/loss/total,val/metrics/psnr,val/metrics/ssim,val/scalars/d_weight,val/scalars/logvar,val_ema/kl_loss,val_ema/logits/fake,val_ema/logits/real,val_ema/loss/disc,val_ema/loss/g,val_ema/loss/nll,val_ema/loss/rec,val_ema/loss/total,val_ema/metrics/psnr,val_ema/metrics/ssim,val_ema/scalars/d_weight,val_ema/scalars/logvar
,4.5e-06,4.5e-06,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1349,,492.0,,-0.59375,,-0.5859375,,0.0,,0.0,,3408.0,,0.2099609375,,3904.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1399,,486.0,,-0.59765625,,-0.59375,,0.0,,0.0,,3408.0,,0.2099609375,,3888.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1449,,486.0,,-0.60546875,,-0.6015625,,0.0,,0.0,,3328.0,,0.205078125,,3808.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1499,,486.0,,-0.58203125,,-0.578125,,0.0,,0.0,,3360.0,,0.20703125,,3840.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1549,,504.0,,-0.6015625,,-0.6015625,,0.0,,0.0,,3376.0,,0.2080078125,,3872.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1599,,484.0,,-0.609375,,-0.60546875,,0.0,,0.0,,3232.0,,0.19921875,,3712.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1649,,484.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3328.0,,0.205078125,,3808.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1699,,486.0,,-0.59765625,,-0.5859375,,0.0,,0.0,,3296.0,,0.203125,,3776.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1749,,486.0,,-0.5859375,,-0.578125,,0.0,,0.0,,3328.0,,0.205078125,,3808.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1799,,498.0,,-0.58984375,,-0.58984375,,0.0,,0.0,,3360.0,,0.20703125,,3856.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1849,,490.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3296.0,,0.203125,,3792.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1899,,496.0,,-0.56640625,,-0.56640625,,0.0,,0.0,,3248.0,,0.2001953125,,3744.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1949,,478.0,,-0.59375,,-0.59765625,,0.0,,0.0,,3232.0,,0.19921875,,3712.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1999,,490.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3280.0,,0.2021484375,,3776.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2049,,490.0,,-0.59765625,,-0.5859375,,0.0,,0.0,,3280.0,,0.2021484375,,3776.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2099,,490.0,,-0.58984375,,-0.58203125,,0.0,,0.0,,3200.0,,0.197265625,,3696.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2149,,488.0,,-0.59375,,-0.59765625,,0.0,,0.0,,3216.0,,0.1982421875,,3712.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2199,,506.0,,-0.6015625,,-0.59765625,,0.0,,0.0,,3200.0,,0.197265625,,3712.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2249,,488.0,,-0.58203125,,-0.57421875,,0.0,,0.0,,3184.0,,0.1962890625,,3680.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
