lr-Adam,lr-Adam-1,step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
,,28540,,,,,,,,,,,4,0.05911480262875557,3487.0908203125,-26465.150390625,-29952.197265625,-0.059417061507701874,-2.811648368835449,1.0,1.010817050933838,0.03843419626355171,0.059417061507701874,31.947437286376953,0.8637834191322327,0.05911443755030632,3487.0908203125,-26465.248046875,-29952.283203125,-0.05958696827292442,-2.811648368835449,1.0,1.0109022855758667,0.03843419626355171,0.05958696827292442,31.948362350463867,0.863789439201355
0.00045,0.00045,28549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28549,1.0340683460235596,-0.4258361756801605,-0.38187819719314575,3507.94580078125,-24322.158203125,-30027.4765625,0.058838456869125366,0.43947452306747437,-2.811535358428955,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,28599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28599,1.0260435342788696,0.020664667710661888,0.07257057726383209,3563.60546875,-26388.396484375,-29890.03125,0.05934300273656845,-0.012393983080983162,-2.811868190765381,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28605,,,,,,,,,,,4,0.058002546429634094,3532.6005859375,-26723.296875,-30255.517578125,-0.39445608854293823,-2.811892509460449,1.0,1.007869839668274,0.3802223205566406,0.39445608854293823,32.16360092163086,0.8715351223945618,0.05800147354602814,3532.6005859375,-26723.58984375,-30255.796875,-0.39432647824287415,-2.811892509460449,1.0,1.0078043937683105,0.3802223205566406,0.39432647824287415,32.164581298828125,0.8715271949768066
0.00045,0.00045,28649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28649,1.0298888683319092,-0.08479147404432297,-0.026415299624204636,3419.43798828125,-26034.361328125,-29963.158203125,0.05907541513442993,0.10187197476625443,-2.8124964237213135,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28670,,,,,,,,,,,4,0.059708427637815475,3546.789794921875,-26243.626953125,-29790.4609375,0.03509257733821869,-2.8124563694000244,1.0,1.023370385169983,-0.08156749606132507,-0.03509257733821869,31.749269485473633,0.8714445233345032,0.05971157178282738,3546.789794921875,-26242.787109375,-29789.609375,0.03506569564342499,-2.8124563694000244,1.0,1.023384690284729,-0.08156749606132507,-0.03506569564342499,31.748960494995117,0.8713950514793396
0.00045,0.00045,28699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28699,0.9764347672462463,0.002031426876783371,-0.04514361917972565,3493.1923828125,-26601.44921875,-30314.283203125,0.05778929591178894,0.04392799362540245,-2.81290602684021,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28735,,,,,,,,,,,4,0.05892978608608246,3568.2734375,-26435.04296875,-30003.380859375,0.07502061128616333,-2.8141751289367676,1.0,0.9986092448234558,-0.07191825658082962,-0.07502061128616333,31.754846572875977,0.869397759437561,0.058917269110679626,3568.2734375,-26438.46484375,-30006.810546875,0.07487259805202484,-2.8141751289367676,1.0,0.9986826181411743,-0.07191825658082962,-0.07487259805202484,31.755409240722656,0.8693531155586243
0.00045,0.00045,28749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28749,1.012507438659668,-0.002019528765231371,0.021875791251659393,3491.489013671875,-26223.259765625,-29740.43359375,0.05989199876785278,0.005136916879564524,-2.8143527507781982,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,28799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28799,0.9829005599021912,0.18367639183998108,0.1492011696100235,3530.21142578125,-26690.232421875,-29293.83984375,0.061525747179985046,-0.18532072007656097,-2.814465284347534,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28800,,,,,,,,,,,4,0.058231472969055176,3574.282470703125,-26620.4375,-30194.349609375,-0.3812481164932251,-2.814453363418579,1.0,1.0074927806854248,0.37098202109336853,0.3812481164932251,32.016502380371094,0.867710292339325,0.058252159506082535,3574.282470703125,-26614.7890625,-30188.693359375,-0.381339430809021,-2.814453363418579,1.0,1.0075374841690063,0.37098202109336853,0.381339430809021,32.016761779785156,0.8676580786705017
0.00045,0.00045,28849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28849,1.0084736347198486,0.07408565282821655,0.09079199284315109,3559.4990234375,-26487.3046875,-29714.0859375,0.059988364577293396,-0.0665435940027237,-2.814887285232544,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28865,,,,,,,,,,,4,0.05984959006309509,3556.75,-26195.47265625,-29752.033203125,-0.18301506340503693,-2.814958095550537,1.0,1.0206444263458252,0.14299099147319794,0.18301506340503693,31.785287857055664,0.8644234538078308,0.05986224114894867,3556.75,-26191.994140625,-29748.578125,-0.1829761266708374,-2.814958095550537,1.0,1.0206267833709717,0.14299099147319794,0.1829761266708374,31.784509658813477,0.8644048571586609
0.00045,0.00045,28899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28899,1.0123136043548584,-0.12189993262290955,-0.09757555276155472,3547.84033203125,-25880.583984375,-30090.5,0.05861367657780647,0.13241514563560486,-2.816279649734497,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28930,,,,,,,,,,,4,0.060026541352272034,3529.6806640625,-26174.0703125,-29703.447265625,-0.2983205020427704,-2.8180882930755615,1.0,1.0021079778671265,0.29489144682884216,0.2983205020427704,31.8046932220459,0.8650100827217102,0.06002466753125191,3529.6806640625,-26174.599609375,-29703.98828125,-0.2982814311981201,-2.8180882930755615,1.0,1.0020880699157715,0.29489144682884216,0.2982814311981201,31.80242347717285,0.864919126033783
0.00045,0.00045,28949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28949,1.0318461656570435,0.056732986122369766,0.12040731310844421,3490.69873046875,-26259.609375,-29384.5625,0.06118768826127052,-0.07314930856227875,-2.8189175128936768,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,28995,,,,,,,,,,,4,0.06055595353245735,3536.59912109375,-26020.97265625,-29557.837890625,0.26191848516464233,-2.819668769836426,1.0,1.0320055484771729,-0.3197406828403473,-0.26191848516464233,31.568071365356445,0.867058515548706,0.06055266410112381,3536.59912109375,-26021.892578125,-29558.748046875,0.2617849111557007,-2.819668769836426,1.0,1.0320593118667603,-0.3197406828403473,-0.2617849111557007,31.573558807373047,0.8671313524246216
0.00045,0.00045,28999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28999,1.0073590278625488,-0.23449955880641937,-0.21998997032642365,3503.738037109375,-25405.162109375,-30276.59765625,0.05794014036655426,0.27353954315185547,-2.8196423053741455,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,29049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29049,1.0075669288635254,-0.21791858971118927,-0.20480652153491974,3446.74755859375,-24390.255859375,-29823.849609375,0.05958786606788635,0.3973691165447235,-2.8200907707214355,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29060,,,,,,,,,,,4,0.058280106633901596,3552.613037109375,-26630.44921875,-30183.41796875,0.3511490523815155,-2.8202710151672363,1.0,1.0271203517913818,-0.3919122815132141,-0.3511490523815155,31.936012268066406,0.8652106523513794,0.05828022584319115,3552.613037109375,-26630.41796875,-30183.373046875,0.3511523902416229,-2.8202710151672363,1.0,1.027113676071167,-0.3919122815132141,-0.3511523902416229,31.9372615814209,0.8652269840240479
0.00045,0.00045,29099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29099,1.0127639770507812,0.14223413169384003,0.16737373173236847,3476.913330078125,-27541.802734375,-30598.201171875,0.056773487478494644,-0.08410324901342392,-2.8209824562072754,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29125,,,,,,,,,,,4,0.05880129709839821,3533.144287109375,-26507.509765625,-30040.3828125,-0.2608451247215271,-2.8216283321380615,1.0,1.0115188360214233,0.23937806487083435,0.2608451247215271,31.867931365966797,0.8683207631111145,0.058799609541893005,3533.144287109375,-26507.97265625,-30040.859375,-0.26099181175231934,-2.8216283321380615,1.0,1.0115931034088135,0.23937806487083435,0.26099181175231934,31.866069793701172,0.8682757019996643
0.00045,0.00045,29149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29149,0.99346923828125,0.30472683906555176,0.2904893457889557,3467.019775390625,-27840.873046875,-29942.630859375,0.059156615287065506,-0.2730523943901062,-2.8223447799682617,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29190,,,,,,,,,,,4,0.05982431024312973,3595.039306640625,-26163.220703125,-29758.650390625,0.39510220289230347,-2.8224990367889404,1.0,1.0048835277557373,-0.4003041386604309,-0.39510220289230347,31.533308029174805,0.8521982431411743,0.059835243970155716,3595.039306640625,-26160.20703125,-29755.640625,0.3946877717971802,-2.8224990367889404,1.0,1.0050994157791138,-0.4003041386604309,-0.3946877717971802,31.53447914123535,0.8521979451179504
0.00045,0.00045,29199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29199,1.0073497295379639,0.007912143133580685,0.022472715005278587,3444.343505859375,-26320.283203125,-29404.1171875,0.061111267656087875,-0.07210187613964081,-2.82228684425354,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,29249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29249,0.9255746006965637,0.017929231747984886,-0.13113762438297272,3519.3212890625,-26255.9921875,-29771.12890625,0.05977942794561386,-0.0022780944127589464,-2.8211357593536377,1836.055908203125,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29255,,,,,,,,,,,4,0.060322828590869904,3527.9541015625,-26093.939453125,-29621.52734375,-0.35513854026794434,-2.821380853652954,1.0,0.9943046569824219,0.36897727847099304,0.35513854026794434,31.630359649658203,0.8599404692649841,0.06032812222838402,3527.9541015625,-26092.498046875,-29620.08984375,-0.3549852669239044,-2.821380853652954,1.0,0.994228184223175,0.36897727847099304,0.3549852669239044,31.62691879272461,0.8599611520767212
0.00045,0.00045,29299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29299,0.9550269842147827,-0.1311253309249878,-0.22342342138290405,3548.3388671875,-26051.72265625,-30037.927734375,0.05881055071949959,0.1437244564294815,-2.8220672607421875,3046.576416015625,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29320,,,,,,,,,,,4,0.05883951112627983,3529.9130859375,-26499.970703125,-30030.0703125,0.20180021226406097,-2.8227434158325195,1.0,0.992072582244873,-0.17947857081890106,-0.20180021226406097,31.91058921813965,0.8633573651313782,0.05884769931435585,3529.9130859375,-26497.703125,-30027.818359375,0.20141199231147766,-2.8227434158325195,1.0,0.9922422766685486,-0.17947857081890106,-0.20141199231147766,31.909292221069336,0.8633724451065063
0.00045,0.00045,29349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29349,0.9916987419128418,0.017094207927584648,-3.773430216824636e-05,3541.339111328125,-26253.513671875,-29795.28125,0.059691257774829865,8.537126268493012e-05,-2.8230717182159424,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29385,,,,,,,,,,,4,0.059071529656648636,3549.11181640625,-26416.857421875,-29966.212890625,0.24461393058300018,-2.823727607727051,1.0,0.9811549186706543,-0.20134739577770233,-0.24461393058300018,31.840858459472656,0.8616604804992676,0.05906848981976509,3549.11181640625,-26417.681640625,-29967.03515625,0.2445465475320816,-2.823727607727051,1.0,0.981194257736206,-0.20134739577770233,-0.2445465475320816,31.841230392456055,0.8616482615470886
0.00045,0.00045,29399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29399,0.9533363580703735,-0.1373293101787567,-0.23137718439102173,3445.4326171875,-25855.4765625,-30359.76171875,0.05764490365982056,0.21177062392234802,-2.823622703552246,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,29449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29449,1.028024435043335,-0.11506983637809753,-0.05957796052098274,3541.283203125,-26391.17578125,-30610.46875,0.05673941597342491,0.13560189306735992,-2.8248841762542725,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29450,,,,,,,,,,,4,0.057494089007377625,3570.534912109375,-26831.07421875,-30402.091796875,0.49280646443367004,-2.8250436782836914,1.0,1.012414813041687,-0.4924495220184326,-0.49280646443367004,32.15118408203125,0.8727867603302002,0.057506855577230453,3570.534912109375,-26827.546875,-30398.580078125,0.4926966428756714,-2.8250436782836914,1.0,1.012423038482666,-0.4924495220184326,-0.4926966428756714,32.1510009765625,0.8728147745132446
0.00045,0.00045,29499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29499,1.018717646598816,-0.31312039494514465,-0.348498672246933,3540.032470703125,-25165.85546875,-30346.5390625,0.05769790709018707,0.3281300663948059,-2.8267924785614014,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29515,,,,,,,,,,,4,0.05655835196375847,3549.35693359375,-27113.3515625,-30662.748046875,0.026611147448420525,-2.8279409408569336,1.0,0.9924457669258118,-0.011193125508725643,-0.026611147448420525,32.24587631225586,0.875149130821228,0.05655849352478981,3549.35693359375,-27113.3125,-30662.705078125,0.0266940426081419,-2.8279409408569336,1.0,0.9924033284187317,-0.011193125508725643,-0.0266940426081419,32.24921798706055,0.8751788139343262
0.00045,0.00045,29549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29549,0.9965466260910034,-0.055545877665281296,-0.0625281110405922,3524.500244140625,-27118.978515625,-30873.02734375,0.05580499768257141,0.04590986296534538,-2.829659938812256,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29580,,,,,,,,,,,4,0.05832522362470627,3483.563720703125,-26690.2578125,-30173.783203125,-0.030291959643363953,-2.830902338027954,1.0,1.0025962591171265,0.025445187464356422,0.030291959643363953,32.01387405395508,0.85807204246521,0.05832337960600853,3483.563720703125,-26690.77734375,-30174.314453125,-0.03019006736576557,-2.830902338027954,1.0,1.0025447607040405,0.025445187464356422,0.03019006736576557,32.01510238647461,0.8581058382987976
0.00045,0.00045,29599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29599,1.0063142776489258,-0.18616263568401337,-0.17387834191322327,3629.75634765625,-25464.833984375,-29607.20703125,0.06036393716931343,0.10252349078655243,-2.8310554027557373,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29645,,,,,,,,,,,4,0.05732807517051697,3589.818359375,-26861.4921875,-30451.359375,0.05196104571223259,-2.8319735527038574,1.0,0.9738954901695251,0.0018714240286499262,-0.05196104571223259,32.161014556884766,0.8719804286956787,0.05733560398221016,3589.818359375,-26859.40234375,-30449.275390625,0.051782459020614624,-2.8319735527038574,1.0,0.9739804863929749,0.0018714240286499262,-0.051782459020614624,32.161258697509766,0.8719990253448486
0.00045,0.00045,29649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29649,0.9578386545181274,-0.08347328007221222,-0.17015501856803894,3619.19482421875,-25702.796875,-29851.07421875,0.059485942125320435,0.10581640899181366,-2.832044839859009,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,29699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29699,1.0322232246398926,-0.04672115668654442,0.01748332567512989,3467.584716796875,-25849.7421875,-29478.927734375,0.06082358956336975,0.03232043236494064,-2.8320541381835938,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29710,,,,,,,,,,,4,0.05781015753746033,3543.24365234375,-26773.830078125,-30317.171875,0.11281765252351761,-2.8317067623138428,1.0,1.0130923986434937,-0.13874390721321106,-0.11281765252351761,32.11897277832031,0.8686932921409607,0.05781354755163193,3543.24365234375,-26772.873046875,-30316.2265625,0.1128472313284874,-2.8317067623138428,1.0,1.0130776166915894,-0.13874390721321106,-0.1128472313284874,32.11986541748047,0.8687504529953003
0.00045,0.00045,29749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29749,0.9923445582389832,0.00892563071101904,-0.007325196638703346,3530.82421875,-26072.361328125,-29600.228515625,0.06038738787174225,-0.0005915730725973845,-2.832190990447998,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29775,,,,,,,,,,,4,0.05819818377494812,3557.733642578125,-26651.2265625,-30209.220703125,0.25426724553108215,-2.831512212753296,1.0,1.011963963508606,-0.264617383480072,-0.25426724553108215,31.956769943237305,0.86737459897995,0.0581851489841938,3557.733642578125,-26654.859375,-30212.84765625,0.25451213121414185,-2.831512212753296,1.0,1.0118757486343384,-0.264617383480072,-0.25451213121414185,31.955425262451172,0.8673921227455139
0.00045,0.00045,29799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29799,1.0337305068969727,-0.001489702146500349,0.06550697237253189,3491.863525390625,-26900.99609375,-30038.376953125,0.058812618255615234,-0.07089664041996002,-2.8314342498779297,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29840,,,,,,,,,,,4,0.057448409497737885,3595.739990234375,-26821.33984375,-30417.064453125,-0.019796334207057953,-2.830016851425171,1.0,1.0128264427185059,-0.005267709959298372,0.019796334207057953,32.087440490722656,0.8714398741722107,0.05744621902704239,3595.739990234375,-26821.947265625,-30417.67578125,-0.019499223679304123,-2.830016851425171,1.0,1.012681245803833,-0.005267709959298372,0.019499223679304123,32.087039947509766,0.8714454174041748
0.00045,0.00045,29849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29849,0.9608668088912964,0.20782338082790375,0.12750492990016937,3618.486328125,-27219.890625,-29803.59765625,0.05965810269117355,-0.20695574581623077,-2.829883575439453,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,29899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29899,0.9911156892776489,0.13463792204856873,0.11546654254198074,3515.892578125,-27355.716796875,-30310.138671875,0.05783173441886902,-0.11229424178600311,-2.828524112701416,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29905,,,,,,,,,,,4,0.05843273177742958,3515.218017578125,-26627.984375,-30143.5234375,0.3136066794395447,-2.828521490097046,1.0,1.010664463043213,-0.32243332266807556,-0.3136066794395447,31.85814666748047,0.8625233173370361,0.058445364236831665,3515.218017578125,-26624.494140625,-30140.02734375,0.31396484375,-2.828521490097046,1.0,1.0105153322219849,-0.32243332266807556,-0.31396484375,31.856592178344727,0.8625187873840332
0.00045,0.00045,29949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29949,0.988501787185669,-0.11286187171936035,-0.13613155484199524,3583.87109375,-25406.779296875,-29484.888671875,0.06080649420619011,0.09884775429964066,-2.8297085762023926,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,29970,,,,,,,,,,,4,0.056943949311971664,3563.8203125,-26993.814453125,-30557.44921875,-0.1922876387834549,-2.830569267272949,1.0,0.9909946918487549,0.21051025390625,0.1922876387834549,32.108612060546875,0.8728681802749634,0.05696291849017143,3563.8203125,-26988.537109375,-30552.16796875,-0.19239968061447144,-2.830569267272949,1.0,0.9910489916801453,0.21051025390625,0.19239968061447144,32.1083869934082,0.8728064894676208
0.00045,0.00045,29999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29999,0.9815419912338257,-0.047261275351047516,-0.08540987223386765,3577.1298828125,-26629.22265625,-30649.765625,0.05661392956972122,0.08868277817964554,-2.8315653800964355,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30035,,,,,,,,,,,4,0.05881306156516075,3582.41162109375,-26455.630859375,-30038.26953125,0.22657281160354614,-2.8330416679382324,1.0,1.0340321063995361,-0.29270604252815247,-0.22657281160354614,31.837356567382812,0.8656888008117676,0.05881069228053093,3582.41162109375,-26456.306640625,-30038.947265625,0.22648777067661285,-2.8330416679382324,1.0,1.0340787172317505,-0.29270604252815247,-0.22648777067661285,31.838600158691406,0.8656221032142639
0.00045,0.00045,30049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30049,1.0122753381729126,-0.1337626427412033,-0.10969919711351395,3519.67138671875,-25992.552734375,-30305.712890625,0.057853102684020996,0.15869763493537903,-2.833413600921631,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,30099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30099,1.001648187637329,0.0147156473249197,0.01764323189854622,3492.19921875,-26342.244140625,-29971.34375,0.05905308574438095,0.027380039915442467,-2.8343875408172607,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30100,,,,,,,,,,,4,0.0587066225707531,3508.636962890625,-26559.3359375,-30067.955078125,-0.017188124358654022,-2.8342599868774414,1.0,1.0027889013290405,0.011796653270721436,0.017188124358654022,31.832979202270508,0.8547146320343018,0.0587034709751606,3508.636962890625,-26560.203125,-30068.822265625,-0.01734934374690056,-2.8342599868774414,1.0,1.0028704404830933,0.011796653270721436,0.01734934374690056,31.834068298339844,0.8546967506408691
0.00045,0.00045,30149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30149,1.0047783851623535,-0.20827007293701172,-0.20261245965957642,3551.615234375,-25394.99609375,-29831.326171875,0.05955629050731659,0.17694304883480072,-2.8329544067382812,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30165,,,,,,,,,,,4,0.05956531688570976,3587.029296875,-26241.900390625,-29828.955078125,0.031898632645606995,-2.8322577476501465,1.0,0.9964340329170227,-0.024520399048924446,-0.031898632645606995,31.731304168701172,0.8605055809020996,0.05954873189330101,3587.029296875,-26246.505859375,-29833.556640625,0.0323006734251976,-2.8322577476501465,1.0,0.9962352514266968,-0.024520399048924446,-0.0323006734251976,31.731271743774414,0.8605760335922241
0.00045,0.00045,30199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30199,1.0507251024246216,-0.24658454954624176,-0.14534403383731842,3492.357666015625,-25363.322265625,-29679.28125,0.06010444834828377,0.1647202968597412,-2.8311939239501953,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30230,,,,,,,,,,,4,0.057776760309934616,3520.83935546875,-26804.859375,-30325.796875,0.1023688092827797,-2.8296988010406494,1.0,1.0091091394424438,-0.11916787177324295,-0.1023688092827797,32.065696716308594,0.8695910573005676,0.05778929218649864,3520.83935546875,-26801.3828125,-30322.328125,0.10248339921236038,-2.8296988010406494,1.0,1.0090523958206177,-0.11916787177324295,-0.10248339921236038,32.06292724609375,0.8695885539054871
0.00045,0.00045,30249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30249,0.9799267053604126,0.12681683897972107,0.08558255434036255,3600.26806640625,-27229.169921875,-30022.58203125,0.058869265019893646,-0.16137103736400604,-2.8299338817596436,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30295,,,,,,,,,,,4,0.057806774973869324,3561.4814453125,-26756.57421875,-30318.119140625,0.07021625339984894,-2.831726312637329,1.0,1.0008882284164429,-0.07169237732887268,-0.07021625339984894,32.01603698730469,0.8625284433364868,0.05781595781445503,3561.4814453125,-26754.01171875,-30315.5625,0.07031483948230743,-2.831726312637329,1.0,1.0008368492126465,-0.07169237732887268,-0.07031483948230743,32.016639709472656,0.8626039624214172
0.00045,0.00045,30299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30299,1.012136459350586,0.00496568251401186,0.029178066179156303,3554.26904296875,-26919.017578125,-30557.13671875,0.05694739148020744,0.0167697686702013,-2.8317368030548096,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,30349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30349,0.9665317535400391,0.3009185492992401,0.23340362310409546,3568.20263671875,-28507.734375,-30991.072265625,0.05539456754922867,-0.21697288751602173,-2.833890438079834,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30360,,,,,,,,,,,4,0.05704508721828461,3617.625244140625,-26913.748046875,-30531.328125,-0.05722071975469589,-2.834472894668579,1.0,1.0060410499572754,0.045334428548812866,0.05722071975469589,32.16311264038086,0.8749005198478699,0.05705312266945839,3617.625244140625,-26911.525390625,-30529.087890625,-0.057204097509384155,-2.834472894668579,1.0,1.0060327053070068,0.045334428548812866,0.057204097509384155,32.162689208984375,0.8748928308486938
0.00045,0.00045,30399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30399,0.9976052641868591,-0.29107174277305603,-0.30315467715263367,3524.135009765625,-24814.376953125,-30070.98828125,0.05869577080011368,0.34649524092674255,-2.835010051727295,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30425,,,,,,,,,,,4,0.05951420217752457,3564.807861328125,-26277.48828125,-29842.375,0.07619897276163101,-2.8360700607299805,1.0,0.9666980504989624,-0.0034573145676404238,-0.07619897276163101,31.62957191467285,0.8554019927978516,0.05951009318232536,3564.807861328125,-26278.64453125,-29843.529296875,0.07598142325878143,-2.8360700607299805,1.0,0.9668142795562744,-0.0034573145676404238,-0.07598142325878143,31.630714416503906,0.8554970622062683
0.00045,0.00045,30449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30449,1.0347249507904053,0.3810912072658539,0.33488768339157104,3512.61083984375,-28113.001953125,-29832.71484375,0.0595489963889122,-0.35857975482940674,-2.8358542919158936,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30490,,,,,,,,,,,4,0.05629167705774307,3571.30810546875,-27172.033203125,-30743.259765625,-0.07966285198926926,-2.837216377258301,1.0,0.9881588220596313,0.10430459678173065,0.07966285198926926,32.344688415527344,0.8717886209487915,0.05627721920609474,3571.30810546875,-27176.08203125,-30747.3125,-0.07957389205694199,-2.837216377258301,1.0,0.9881141185760498,0.10430459678173065,0.07957389205694199,32.345890045166016,0.8718633055686951
0.00045,0.00045,30499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30499,0.9721860885620117,-0.11839883774518967,-0.18042519688606262,3621.7666015625,-26205.87109375,-30769.373046875,0.05619937181472778,0.18834713101387024,-2.837671995162964,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,30549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30549,1.003892183303833,0.1361776888370514,0.143885537981987,3532.103759765625,-27252.53515625,-30522.44140625,0.0570845901966095,-0.052439503371715546,-2.83949875831604,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
