lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch
,,31099,3488.7861328125,-27759.6015625,-30421.25390625,0.05744475871324539,-0.16542652249336243,-2.8386788368225098,5000.0,0.9880187511444092,0.10279577225446701,0.07868936657905579,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31149,3546.84912109375,-25444.21484375,-29785.50390625,0.05971377342939377,0.158888041973114,-2.839542865753174,5000.0,0.9882574081420898,-0.12595762312412262,-0.14962387084960938,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31199,3601.52001953125,-24801.40625,-29425.72265625,0.06099998205900192,0.20455947518348694,-2.838496446609497,5000.0,1.004847526550293,-0.22946983575820923,-0.22040386497974396,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31249,3552.81640625,-26106.220703125,-29986.412109375,0.05899794027209282,0.06547492742538452,-2.837644577026367,5000.0,0.9996824264526367,-0.012434538453817368,-0.013288130052387714,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31299,3487.38232421875,-25435.666015625,-29077.896484375,0.06223350018262863,0.03096935711801052,-2.8407928943634033,5000.0,1.0073654651641846,-0.05328638106584549,-0.038664694875478745,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31349,3679.662353515625,-25408.095703125,-30041.34765625,0.058800116181373596,0.1907181441783905,-2.8417394161224365,5000.0,1.0117566585540771,-0.051758550107479095,-0.028310053050518036,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31399,3566.64013671875,-25995.328125,-29777.767578125,0.059733398258686066,0.04315977171063423,-2.8450615406036377,5000.0,1.0399643182754517,-0.00013743173622060567,0.07936789095401764,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31449,3508.94677734375,-24875.873046875,-30487.873046875,0.05721503496170044,0.4206107556819916,-2.846311330795288,5000.0,0.9798520803451538,-0.3815244138240814,-0.4244433045387268,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31499,3507.0419921875,-26778.359375,-30328.71875,0.05777770280838013,0.008663316257297993,-2.842862129211426,5000.0,0.9805065393447876,0.11425256729125977,0.07432691007852554,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31549,3532.224853515625,-26403.826171875,-30390.04296875,0.05755916237831116,0.09079836308956146,-2.8421969413757324,5000.0,1.008859395980835,-0.09353933483362198,-0.07586999982595444,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31599,3589.070556640625,-25638.943359375,-30015.21875,0.058892276138067245,0.15744110941886902,-2.8431475162506104,5000.0,1.0121654272079468,-0.25124579668045044,-0.22905611991882324,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31649,3582.0986328125,-26982.78515625,-30537.01953125,0.05704130604863167,-0.0055726864375174046,-2.846743106842041,5000.0,0.9794820547103882,0.07815174758434296,0.03695162385702133,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31699,3521.158203125,-27393.4921875,-29946.9765625,0.05912916362285614,-0.19353492558002472,-2.848583698272705,5000.0,0.9987965822219849,0.15445609390735626,0.15194053947925568,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31749,3528.591796875,-27920.70703125,-30879.48046875,0.0558328852057457,-0.11396357417106628,-2.8488872051239014,5000.0,0.9819273948669434,0.17611923813819885,0.13950258493423462,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31799,3580.56591796875,-24708.6328125,-30061.744140625,0.05872367322444916,0.3545091152191162,-2.8482282161712646,5000.0,1.0118086338043213,-0.3497501611709595,-0.32656121253967285,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31849,3594.6875,-26243.1328125,-29746.90234375,0.05983877182006836,-0.018183540552854538,-2.847388982772827,5000.0,0.9916046857833862,0.12141934037208557,0.10432733595371246,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31899,3544.21240234375,-27374.748046875,-30955.455078125,0.05556071549654007,0.00729893334209919,-2.8473618030548096,5000.0,0.9762383699417114,0.09375346451997757,0.04577728733420372,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31949,3547.27978515625,-26188.66015625,-30511.15625,0.057135485112667084,0.16478362679481506,-2.8499186038970947,4704.44921875,0.9947696924209595,-0.1702486127614975,-0.18089456856250763,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,31999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31999,3527.4248046875,-27841.19140625,-30571.248046875,0.05692017078399658,-0.15947328507900238,-2.8468289375305176,5000.0,0.9828423261642456,0.28680551052093506,0.25165417790412903,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32049,3574.802490234375,-26085.82421875,-29861.6796875,0.059432126581668854,0.04021046683192253,-2.847635507583618,5000.0,0.997394323348999,-0.0700487494468689,-0.07645159214735031,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32099,3493.521728515625,-26871.302734375,-30530.12890625,0.05706678703427315,0.033061057329177856,-2.8478856086730957,5000.0,1.0102381706237793,-0.03645011782646179,-0.01631382293999195,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32149,3564.65673828125,-27504.310546875,-30648.44921875,0.05665050446987152,-0.08410368859767914,-2.849731922149658,5000.0,0.9863194227218628,0.10259054601192474,0.07473045587539673,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32199,3486.183349609375,-25317.798828125,-30369.4453125,0.057635992765426636,0.3130924105644226,-2.8506932258605957,5000.0,0.9621652364730835,-0.13278314471244812,-0.21002323925495148,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32249,3593.53955078125,-27102.4375,-30355.013671875,0.057686761021614075,-0.06819267570972443,-2.849689245223999,5000.0,1.0089478492736816,0.16751393675804138,0.1846371591091156,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32299,3613.884521484375,-29010.048828125,-30406.6796875,0.05750488117337227,-0.44345059990882874,-2.851632595062256,5000.0,0.9915438890457153,0.40399932861328125,0.3857022821903229,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32349,3600.772705078125,-27301.046875,-29980.90234375,0.058999065309762955,-0.18418364226818085,-2.8563709259033203,5000.0,1.0277615785598755,0.06637468934059143,0.12085966020822525,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32399,3572.0693359375,-25691.6875,-29288.5859375,0.061435896903276443,0.0049658045172691345,-2.854288101196289,5000.0,1.0211554765701294,-0.1522345095872879,-0.11036200821399689,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32449,3622.322509765625,-27417.341796875,-30661.21484375,0.05661029368638992,-0.07568967342376709,-2.854055881500244,5000.0,1.0040576457977295,0.11150692403316498,0.11905975639820099,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32499,3560.81201171875,-26118.90234375,-30099.896484375,0.05858404189348221,0.08403642475605011,-2.854041814804077,5000.0,0.974494993686676,0.02478664182126522,-0.02644440531730652,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32549,3516.591552734375,-27439.7265625,-30159.51171875,0.0583760142326355,-0.15936127305030823,-2.8517520427703857,5000.0,0.976561963558197,0.145273357629776,0.09811294823884964,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32599,3643.9638671875,-25728.1796875,-30494.6015625,0.057196244597435,0.224491685628891,-2.8542838096618652,5000.0,0.9714721441268921,-0.035915669053792953,-0.09396333247423172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32649,3546.126953125,-26794.017578125,-30670.1171875,0.05657884478569031,0.06599465757608414,-2.8539183139801025,5000.0,0.9734410643577576,0.1554025262594223,0.10082703828811646,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32668,,,,,,,,,,,4,0.05786403641104698,3561.18310546875,-26743.220703125,-30304.720703125,0.3095901906490326,-2.8533453941345215,1.0,1.0208882093429565,-0.3495032787322998,-0.3095901906490326,31.793437957763672,0.8661431670188904,0.057844895869493484,3561.18310546875,-26748.6484375,-30310.134765625,0.3096659779548645,-2.8533453941345215,1.0,1.0208534002304077,-0.3495032787322998,-0.3096659779548645,31.79450035095215,0.8661133646965027,,,,,,,,,,
,,32668,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,3565.867919921875,-26649.34765625,-30274.515625,0.05797124654054642,0.011562393046915531,-2.8464157581329346,4963.10009765625,0.9979445338249207,0.010631196200847626,0.005780224222689867
0.00045,0.00045,32699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32699,3563.853515625,-25666.107421875,-30141.86328125,0.05843789130449295,0.18238064646720886,-2.8522140979766846,5000.0,0.994460940361023,-0.2199958860874176,-0.23153594136238098,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32749,3647.346923828125,-26085.029296875,-30235.078125,0.05810948833823204,0.10054011642932892,-2.85227370262146,5000.0,1.0008132457733154,-0.08312269300222397,-0.0815659761428833,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32799,3510.874267578125,-27207.255859375,-30628.4765625,0.05672523379325867,-0.01793082058429718,-2.853853464126587,5000.0,0.9551771879196167,0.2954030930995941,0.20457881689071655,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32849,3581.80517578125,-27031.294921875,-30331.765625,0.057768937200307846,-0.056266799569129944,-2.851486921310425,5000.0,0.990038275718689,0.08345302194356918,0.06350664049386978,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32899,3605.8955078125,-26231.83203125,-31037.318359375,0.05528711527585983,0.23991787433624268,-2.853754997253418,5000.0,0.9748790264129639,0.21329297125339508,0.14022712409496307,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32949,3576.59716796875,-26578.1875,-30853.2578125,0.05594347417354584,0.13969440758228302,-2.859649896621704,5000.0,0.9716464281082153,0.09541789442300797,0.03806297108530998,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,32999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32999,3613.679443359375,-26283.916015625,-30251.66015625,0.05804591625928879,0.07081287354230881,-2.8610525131225586,5000.0,1.001436710357666,-0.23537588119506836,-0.23347130417823792,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33049,3589.187255859375,-26609.78125,-30906.75390625,0.05576033890247345,0.14155687391757965,-2.8623530864715576,5000.0,0.9885969161987305,-0.15871085226535797,-0.1823319047689438,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33099,3622.455078125,-27009.572265625,-30005.22265625,0.058900587260723114,-0.12536074221134186,-2.864312171936035,5000.0,0.9819207191467285,0.20801399648189545,0.17142994701862335,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33149,3611.845703125,-27364.67578125,-30512.23046875,0.057136114686727524,-0.09285829216241837,-2.8627371788024902,5000.0,1.002842664718628,0.08448333293199539,0.08996203541755676,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33199,3563.86865234375,-27625.939453125,-29572.44140625,0.060418643057346344,-0.32347363233566284,-2.8607170581817627,5000.0,1.03658926486969,0.14777205884456635,0.22025452554225922,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33249,3577.19775390625,-24693.068359375,-30786.634765625,0.05617683380842209,0.5032738447189331,-2.8600258827209473,5000.0,0.9564894437789917,-0.10620313882827759,-0.20837020874023438,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33299,3561.603515625,-26827.62890625,-30583.078125,0.05688867345452309,0.03876916319131851,-2.860976457595825,5000.0,0.9587286114692688,0.06723999977111816,-0.015376534312963486,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33349,3572.16650390625,-26370.6328125,-30107.888671875,0.058546487241983414,0.03301790729165077,-2.8621044158935547,5000.0,1.0578007698059082,-0.20569327473640442,-0.09017567336559296,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33399,3595.28369140625,-27201.994140625,-30789.7265625,0.056165825575590134,-0.001510128378868103,-2.859837770462036,5000.0,1.0129365921020508,0.036125682294368744,0.061774127185344696,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33449,3621.0654296875,-24949.22265625,-30448.61328125,0.057357896119356155,0.37566471099853516,-2.8626747131347656,5000.0,0.9942013025283813,-0.382269024848938,-0.394702285528183,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33499,3601.83837890625,-28161.12890625,-30938.7578125,0.055651672184467316,-0.16484174132347107,-2.864405632019043,5000.0,1.0026726722717285,0.5189531445503235,0.47653111815452576,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33549,3647.080322265625,-26207.908203125,-31225.736328125,0.05465377867221832,0.27414968609809875,-2.86474871635437,5000.0,0.9973107576370239,-0.21723590791225433,-0.22388975322246552,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33599,3629.922607421875,-27618.7890625,-30479.74609375,0.05724811926484108,-0.15379294753074646,-2.867349147796631,5000.0,1.0145068168640137,0.09429788589477539,0.12292037159204483,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33649,3668.613037109375,-28981.7265625,-30685.44921875,0.0565343014895916,-0.3929781913757324,-2.8671350479125977,5000.0,1.0409488677978516,0.2372492551803589,0.3189269006252289,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33699,3607.05224609375,-27178.728515625,-30648.7890625,0.056661173701286316,-0.027398403733968735,-2.865678310394287,5000.0,0.9958159327507019,-0.01460796594619751,-0.02570434659719467,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33749,3611.45849609375,-26456.09765625,-30000.24609375,0.05891922488808632,-0.013462183065712452,-2.8636038303375244,5000.0,1.0335404872894287,-0.04950907826423645,0.01690821535885334,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33799,3626.9814453125,-26975.26171875,-30349.34375,0.05770334228873253,-0.0505797378718853,-2.8636605739593506,5000.0,1.0136929750442505,0.058713141828775406,0.08605487644672394,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33849,3565.740234375,-26400.142578125,-30455.078125,0.05733415111899376,0.09783895313739777,-2.8663928508758545,5000.0,0.9905849695205688,-0.16307605803012848,-0.18236945569515228,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33899,3644.79150390625,-27449.357421875,-30104.625,0.05855395644903183,-0.19790486991405487,-2.8647406101226807,5000.0,1.0097101926803589,0.09481939673423767,0.11374004185199738,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33949,3604.739501953125,-27273.306640625,-30105.1484375,0.0585484579205513,-0.1545795053243637,-2.8670156002044678,5000.0,0.9840617179870605,0.3143569231033325,0.28197991847991943,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,33999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33999,3646.189453125,-26274.029296875,-30151.96484375,0.05838354676961899,0.04634908586740494,-2.8685660362243652,5000.0,1.0051361322402954,-0.17032915353775024,-0.16047799587249756,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,34049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34049,3613.9638671875,-26229.67578125,-30181.2421875,0.05828114598989487,0.06752053648233414,-2.8691787719726562,5000.0,0.9823629856109619,0.09091091901063919,0.05523630976676941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,34099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34099,3573.638916015625,-27372.375,-30727.095703125,0.05638992041349411,-0.04378359019756317,-2.867483615875244,5000.0,0.9885474443435669,0.09308168292045593,0.0698336511850357,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,34149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34149,3641.318359375,-26410.65625,-30520.041015625,0.05710812285542488,0.0936131551861763,-2.868002414703369,5000.0,1.0105702877044678,-0.17470036447048187,-0.15372633934020996,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,34199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34199,3587.018798828125,-26873.1640625,-29908.048828125,0.05923066288232803,-0.11042703688144684,-2.867821455001831,5000.0,1.0022386312484741,0.21533845365047455,0.21974901854991913,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,34249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34249,3647.04833984375,-26895.298828125,-30917.474609375,0.05572793632745743,0.07502526044845581,-2.866187810897827,5000.0,0.9900864958763123,0.07280781120061874,0.05272577702999115,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
