lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
,,3099,574.952392578125,19545.9375,18970.984375,0.2947009205818176,0.0,-0.007422143127769232,0.0,0.0,-0.1103515625,-0.10400390625,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3149,503.0246887207031,20076.130859375,19573.10546875,0.30390146374702454,0.0,-0.007539513520896435,0.0,0.0,-0.0986328125,-0.10107421875,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3199,532.4688110351562,19805.369140625,19272.900390625,0.29943645000457764,0.0,-0.007656920701265335,0.0,0.0,-0.11083984375,-0.11572265625,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3249,521.2609252929688,19424.111328125,18902.849609375,0.2939149737358093,0.0,-0.007774257101118565,0.0,0.0,-0.1103515625,-0.10498046875,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3263,,,,,,,,,,,7,541.072509765625,20138.84375,19597.767578125,0.3041316866874695,0.0,-0.007330529857426882,0.0,0.0,-0.10622511059045792,-0.10887714475393295,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3299,542.1473388671875,18977.740234375,18435.59375,0.28692325949668884,0.0,-0.007891741581261158,0.0,0.0,-0.103515625,-0.10693359375,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3349,524.873046875,18625.044921875,18100.171875,0.2819285988807678,0.0,-0.008008900098502636,0.0,0.0,-0.1103515625,-0.10888671875,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3399,567.3450927734375,19611.3203125,19043.974609375,0.2962965965270996,0.0,-0.00812623556703329,0.0,0.0,-0.107421875,-0.111328125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3449,591.4216918945312,20176.904296875,19585.482421875,0.30457305908203125,0.0,-0.00824346486479044,0.0,0.0,-0.1025390625,-0.10302734375,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3499,609.3366088867188,20539.115234375,19929.779296875,0.309863418340683,0.0,-0.008360651321709156,0.0,0.0,-0.10400390625,-0.10546875,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3549,571.444580078125,19396.1796875,18824.734375,0.29322385787963867,0.0,-0.008477562107145786,0.0,0.0,-0.11376953125,-0.11865234375,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3599,547.1906127929688,19278.71875,18731.52734375,0.29189541935920715,0.0,-0.008594472892582417,0.0,0.0,-0.1015625,-0.0986328125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3649,533.9278564453125,18894.662109375,18360.734375,0.2863684296607971,0.0,-0.008711397647857666,0.0,0.0,-0.09814453125,-0.1064453125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3671,,,,,,,,,,,8,560.8988037109375,19726.189453125,19165.279296875,0.2982451319694519,0.0,-0.008287749253213406,0.0,0.0,-0.10632803291082382,-0.1090303286910057,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3699,593.6264038085938,19993.48828125,19399.861328125,0.30216726660728455,0.0,-0.008828346617519855,0.0,0.0,-0.10888671875,-0.11669921875,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3749,559.6136474609375,19104.671875,18545.05859375,0.2893207371234894,0.0,-0.008945254608988762,0.0,0.0,-0.10107421875,-0.09814453125,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3799,565.8665771484375,19355.166015625,18789.298828125,0.29309576749801636,0.0,-0.009061872959136963,0.0,0.0,-0.1142578125,-0.11376953125,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3849,553.5318603515625,19208.7265625,18655.1953125,0.2911495566368103,0.0,-0.009178475476801395,0.0,0.0,-0.10546875,-0.10693359375,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3899,578.4112548828125,19673.509765625,19095.09765625,0.2978813052177429,0.0,-0.009294914081692696,0.0,0.0,-0.1064453125,-0.11474609375,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3949,639.9644165039062,19274.099609375,18634.134765625,0.29099440574645996,0.0,-0.009411772713065147,0.0,0.0,-0.10595703125,-0.1142578125,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3999,646.4483642578125,20161.21484375,19514.765625,0.3043860197067261,0.0,-0.009528503753244877,0.0,0.0,-0.107421875,-0.099609375,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4049,590.189453125,19739.564453125,19149.375,0.29894381761550903,0.0,-0.009644740261137486,0.0,0.0,-0.107421875,-0.10009765625,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4079,,,,,,,,,,,9,,,,,,,,,,,0.2922588884830475,587.1653442382812,19290.84375,18703.576171875,0.0994102954864502,-0.009719343855977058,1.0,1.084022045135498,-0.1309831291437149,-0.0994102954864502,18.09209442138672,0.29874396324157715,0.2922155559062958,587.1653442382812,19287.974609375,18700.70703125,0.09930268675088882,-0.009719343855977058,1.0,1.0836776494979858,-0.1309831291437149,-0.09930268675088882,18.089494705200195,0.2991921603679657
,,4079,,,,,,,,,,,9,583.22412109375,19417.568359375,18834.34375,0.2939024269580841,0.0,-0.009241392835974693,0.0,0.0,-0.10694077610969543,-0.10853487253189087,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4099,579.0955200195312,19185.541015625,18606.4453125,0.29082047939300537,0.0,-0.009761406108736992,0.0,0.0,-0.10693359375,-0.09619140625,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4149,627.9747314453125,19642.92578125,19014.951171875,0.29707396030426025,0.0,-0.009877828881144524,0.0,0.0,-0.1025390625,-0.11865234375,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4199,622.428466796875,19470.1953125,18847.767578125,0.2946290373802185,0.0,-0.009994277730584145,0.0,0.0,-0.10107421875,-0.1142578125,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4249,532.6337890625,18395.89453125,17863.26171875,0.2798387408256531,0.0,-0.010110724717378616,0.0,0.0,-0.10546875,-0.1142578125,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4299,564.6307983398438,18903.126953125,18338.49609375,0.2870991826057434,0.0,-0.010227221995592117,0.0,0.0,-0.111328125,-0.1083984375,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4349,603.3819580078125,19091.021484375,18487.638671875,0.28943324089050293,0.0,-0.010343559086322784,0.0,0.0,-0.109375,-0.126953125,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4399,693.216552734375,18873.353515625,18180.13671875,0.2848714590072632,0.0,-0.01045994646847248,0.0,0.0,-0.1083984375,-0.12060546875,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4449,623.1834716796875,18777.927734375,18154.744140625,0.28457000851631165,0.0,-0.010576283559203148,0.0,0.0,-0.1015625,-0.10791015625,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4487,,,,,,,,,,,10,602.6578979492188,19085.01953125,18482.36328125,0.2892478406429291,0.0,-0.010192189365625381,0.0,0.0,-0.1064860001206398,-0.10930559039115906,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4499,683.361083984375,19472.7890625,18789.427734375,0.29423344135284424,0.0,-0.010692467913031578,0.0,0.0,-0.10498046875,-0.111328125,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4549,566.6373901367188,18655.05078125,18088.4140625,0.28373247385025024,0.0,-0.010808560997247696,0.0,0.0,-0.1083984375,-0.11474609375,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4599,683.3628540039062,20068.5234375,19385.16015625,0.30338630080223083,0.0,-0.010924882255494595,0.0,0.0,-0.1171875,-0.10595703125,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4649,606.0734252929688,18779.671875,18173.59765625,0.2851817011833191,0.0,-0.011040630750358105,0.0,0.0,-0.1015625,-0.11572265625,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4699,576.720458984375,18921.078125,18344.357421875,0.28784021735191345,0.0,-0.01115693524479866,0.0,0.0,-0.10986328125,-0.09375,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4749,572.7373046875,17840.1953125,17267.458984375,0.27167344093322754,0.0,-0.01127275638282299,0.0,0.0,-0.10546875,-0.11572265625,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4799,634.0914306640625,18835.62890625,18201.537109375,0.2858481705188751,0.0,-0.01138883177191019,0.0,0.0,-0.10205078125,-0.11083984375,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4849,659.2291259765625,19010.068359375,18350.83984375,0.28818169236183167,0.0,-0.011504746042191982,0.0,0.0,-0.1103515625,-0.12109375,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4895,,,,,,,,,,,11,612.7508544921875,18796.623046875,18183.86328125,0.28540724515914917,0.0,-0.011140507645905018,0.0,0.0,-0.1063830778002739,-0.10944440960884094,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4899,582.750244140625,18862.87890625,18280.12890625,0.2871965765953064,0.0,-0.011620881035923958,0.0,0.0,-0.10986328125,-0.10595703125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4949,657.8738403320312,19031.646484375,18373.7734375,0.2886900305747986,0.0,-0.011736728250980377,0.0,0.0,-0.111328125,-0.109375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4999,701.024658203125,19622.3984375,18921.373046875,0.29702842235565186,0.0,-0.011852732859551907,0.0,0.0,-0.10400390625,-0.1064453125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5049,617.0621337890625,18245.546875,17628.484375,0.2776150703430176,0.0,-0.011968284845352173,0.0,0.0,-0.099609375,-0.099609375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5099,634.070556640625,19797.4765625,19163.40625,0.30083686113357544,0.0,-0.012083828449249268,0.0,0.0,-0.1103515625,-0.1162109375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5149,654.0173950195312,18830.494140625,18176.4765625,0.2860395312309265,0.0,-0.01219932921230793,0.0,0.0,-0.09716796875,-0.10888671875,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5199,657.826171875,19216.27734375,18558.451171875,0.29187777638435364,0.0,-0.012314947322010994,0.0,0.0,-0.10205078125,-0.09765625,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5249,595.4489135742188,18659.384765625,18063.935546875,0.28450578451156616,0.0,-0.012430678121745586,0.0,0.0,-0.1103515625,-0.11279296875,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5299,643.1799926757812,18295.11328125,17651.93359375,0.278378963470459,0.0,-0.012546506710350513,0.0,0.0,-0.10693359375,-0.10693359375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5303,,,,,,,,,,,12,624.4892578125,18582.693359375,17958.203125,0.2826696038246155,0.0,-0.012086083181202412,0.0,0.0,-0.10656977444887161,-0.10964307934045792,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5349,617.3612060546875,19077.640625,18460.279296875,0.2906400263309479,0.0,-0.012661991640925407,0.0,0.0,-0.10302734375,-0.103515625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5399,590.3201904296875,18535.1640625,17944.84375,0.2829553484916687,0.0,-0.012777349911630154,0.0,0.0,-0.1064453125,-0.1103515625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5449,574.5255126953125,18534.990234375,17960.46484375,0.2832716405391693,0.0,-0.012892399914562702,0.0,0.0,-0.107421875,-0.10986328125,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5499,573.3963623046875,17792.326171875,17218.9296875,0.27218419313430786,0.0,-0.013007846660912037,0.0,0.0,-0.10546875,-0.1171875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5549,632.582275390625,17999.8984375,17367.31640625,0.2745015323162079,0.0,-0.013123460114002228,0.0,0.0,-0.10595703125,-0.1220703125,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5599,638.7576904296875,17692.494140625,17053.736328125,0.26986193656921387,0.0,-0.013238990679383278,0.0,0.0,-0.10986328125,-0.10888671875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5649,700.8699951171875,18530.248046875,17829.37890625,0.2816230058670044,0.0,-0.013354386202991009,0.0,0.0,-0.10302734375,-0.10498046875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5699,591.9490966796875,17828.59765625,17236.6484375,0.2727808952331543,0.0,-0.013469631783664227,0.0,0.0,-0.1044921875,-0.10791015625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5711,,,,,,,,,,,13,631.0518188476562,18382.20703125,17751.15625,0.28021547198295593,0.0,-0.013028835877776146,0.0,0.0,-0.10611021518707275,-0.11027257889509201,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5749,678.9226684570312,18495.83984375,17816.91796875,0.28159773349761963,0.0,-0.01358465664088726,0.0,0.0,-0.09814453125,-0.10107421875,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5799,627.81787109375,18471.552734375,17843.734375,0.2820824086666107,0.0,-0.013699659146368504,0.0,0.0,-0.11376953125,-0.1044921875,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5849,596.5665893554688,18074.88671875,17478.3203125,0.2766643166542053,0.0,-0.013814945705235004,0.0,0.0,-0.10400390625,-0.09423828125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5899,620.2991943359375,18150.857421875,17530.55859375,0.277532160282135,0.0,-0.013930199667811394,0.0,0.0,-0.10009765625,-0.0908203125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5949,608.091064453125,18371.9765625,17763.884765625,0.2811242938041687,0.0,-0.014045226387679577,0.0,0.0,-0.1103515625,-0.1171875,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5999,680.068359375,18448.80859375,17768.740234375,0.2812783122062683,0.0,-0.01416009571403265,0.0,0.0,-0.1162109375,-0.12451171875,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6049,681.0430908203125,18787.19921875,18106.15625,0.2864348888397217,0.0,-0.014275104738771915,0.0,0.0,-0.10595703125,-0.10888671875,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6099,628.599853515625,18690.068359375,18061.46875,0.2858433127403259,0.0,-0.01439033541828394,0.0,0.0,-0.11181640625,-0.1142578125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6119,,,,,,,,,,,14,,,,,,,,,,,0.2768126130104065,631.7061767578125,18090.490234375,17458.67578125,0.10793302208185196,-0.014440733939409256,1.0,1.086776852607727,-0.13791322708129883,-0.10793302208185196,18.697418212890625,0.32064393162727356,0.2765914499759674,631.7061767578125,18075.791015625,17443.974609375,0.10776084661483765,-0.014440733939409256,1.0,1.0871212482452393,-0.13791322708129883,-0.10776084661483765,18.698097229003906,0.3203263580799103
,,6119,,,,,,,,,,,14,635.3787841796875,18195.90234375,17560.53125,0.27801069617271423,0.0,-0.01396910846233368,0.0,0.0,-0.10626818984746933,-0.10942526161670685,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6149,614.0598754882812,18135.634765625,17521.57421875,0.2778041958808899,0.0,-0.014505123719573021,0.0,0.0,-0.1005859375,-0.1025390625,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199,660.800537109375,18104.87890625,17444.078125,0.27671992778778076,0.0,-0.014619694091379642,0.0,0.0,-0.103515625,-0.10791015625,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6249,714.6797485351562,18480.15234375,17765.47265625,0.281633585691452,0.0,-0.014734436757862568,0.0,0.0,-0.10107421875,-0.1083984375,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6299,598.517333984375,17748.041015625,17149.5234375,0.27245429158210754,0.0,-0.014849287457764149,0.0,0.0,-0.103515625,-0.1181640625,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6349,617.7448120117188,17939.0546875,17321.310546875,0.27511847019195557,0.0,-0.014964062720537186,0.0,0.0,-0.103515625,-0.10400390625,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6399,666.9945678710938,18161.060546875,17494.06640625,0.2777964770793915,0.0,-0.01507879700511694,0.0,0.0,-0.103515625,-0.10986328125,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6449,691.7178955078125,18198.23046875,17506.51171875,0.27806463837623596,0.0,-0.01519350428134203,0.0,0.0,-0.1103515625,-0.107421875,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6499,670.9039916992188,17660.921875,16990.017578125,0.27038446068763733,0.0,-0.015308385714888573,0.0,0.0,-0.1025390625,-0.11181640625,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6527,,,,,,,,,,,15,642.4202270507812,18019.54296875,17377.1171875,0.27591708302497864,0.0,-0.014906668104231358,0.0,0.0,-0.10618680715560913,-0.10977232456207275,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6549,639.57080078125,17781.810546875,17142.240234375,0.2727537751197815,0.0,-0.015423371456563473,0.0,0.0,-0.095703125,-0.10107421875,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
