lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
4.5e-06,4.5e-06,26849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26849,1853.8226318359375,2935.544677734375,1219.81201171875,0.07475155591964722,-0.02761799842119217,-0.060826726257801056,5000.0,1.01002037525177,-0.007155185099691153,0.012089521624147892,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,26899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26899,1901.11279296875,3589.679443359375,1387.073486328125,0.07725025713443756,0.06029863283038139,-0.060939155519008636,5000.0,0.9892420768737793,-0.05484182760119438,-0.07767103612422943,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26927,,,,,,,,,,,65,1857.0640869140625,3408.099609375,1386.5562744140625,0.07690291106700897,0.03476041555404663,-0.060545578598976135,4891.5947265625,0.9956434369087219,-0.02383704110980034,-0.033463187515735626,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,26949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26949,1880.776123046875,3097.47705078125,1201.541015625,0.0746840313076973,0.0030319723300635815,-0.06105160713195801,5000.0,1.007656455039978,-0.018447456881403923,-0.0038433950394392014,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,26999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26999,1908.4459228515625,3660.076171875,1224.1064453125,0.07510542124509811,0.10550474375486374,-0.06116420030593872,5000.0,0.9858876466751099,-0.09578492492437363,-0.12538889050483704,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27049,1860.8265380859375,3248.895263671875,1371.746337890625,0.07732172310352325,0.003264468628913164,-0.06127673387527466,5000.0,1.0137032270431519,-0.03111594170331955,-0.00427946588024497,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27099,1889.776123046875,2934.10693359375,1192.051513671875,0.07484018802642822,-0.029544152319431305,-0.0613892637193203,5000.0,0.9842342138290405,0.05212551727890968,0.019937066361308098,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27149,1919.0501708984375,3014.533935546875,1241.67333984375,0.07564956694841385,-0.02923792228102684,-0.06150176748633385,5000.0,1.0076866149902344,0.01862465776503086,0.03305502608418465,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27199,1850.519287109375,3053.22802734375,1121.577392578125,0.07402379810810089,0.01622629165649414,-0.06161424517631531,5000.0,0.9989791512489319,-0.01868741773068905,-0.02170914225280285,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27249,1851.943359375,3743.083984375,1470.4376220703125,0.07912583649158478,0.0841405913233757,-0.06172682344913483,5000.0,0.9857560396194458,-0.04405413568019867,-0.07390891015529633,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27299,1883.98388671875,3294.5498046875,1043.30322265625,0.07309608906507492,0.08835023641586304,-0.06183945760130882,4156.89599609375,0.9926900267601013,-0.08577430248260498,-0.10118944197893143,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27335,,,,,,,,,,,66,1867.2396240234375,3242.960693359375,1246.5582275390625,0.07568662613630295,0.028860945254564285,-0.06146351993083954,4696.31787109375,0.9947984218597412,-0.01717587374150753,-0.028452636674046516,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27349,1874.46142578125,3438.5146484375,1290.63330078125,0.07674095779657364,0.05468401312828064,-0.061952076852321625,5000.0,1.0003068447113037,-0.04950961843132973,-0.04953399673104286,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27399,1869.9072265625,2877.402587890625,1250.7158203125,0.07626564800739288,-0.048644088208675385,-0.06206462159752846,5000.0,0.9991241693496704,0.03868573531508446,0.03603107109665871,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27449,1855.510009765625,3509.120849609375,1410.48388671875,0.0786537304520607,0.04862538352608681,-0.062177155166864395,5000.0,0.9868196249008179,-0.021737221628427505,-0.048801496624946594,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27499,1880.4521484375,3623.81787109375,1333.9443359375,0.07765329629182816,0.08188430964946747,-0.06228974461555481,5000.0,1.011493444442749,-0.10614195466041565,-0.08405254036188126,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27549,1850.1279296875,3214.1533203125,1076.3321533203125,0.07405723631381989,0.05753865838050842,-0.06240230053663254,5000.0,0.9938725233078003,-0.02338956668972969,-0.03643731772899628,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27599,1842.23095703125,3375.38427734375,1073.477783203125,0.07411375641822815,0.09193511307239532,-0.06251487880945206,5000.0,1.0028141736984253,-0.09133901447057724,-0.08619502186775208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27649,1877.200927734375,2735.6884765625,1207.3975830078125,0.07613049447536469,-0.06978201121091843,-0.0626273900270462,5000.0,0.9939219951629639,0.10561522841453552,0.0927426815032959,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27699,1894.3701171875,3286.45654296875,1321.65185546875,0.07786507159471512,0.01408691518008709,-0.0627400279045105,5000.0,0.990831732749939,-0.006280476227402687,-0.025161974132061005,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27743,,,,,,,,,,,67,1868.5963134765625,3154.815673828125,1171.7020263671875,0.07540702819824219,0.024969497695565224,-0.0623820498585701,4779.1650390625,0.9976182579994202,-0.01707465946674347,-0.022534510120749474,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27749,1843.091796875,3161.910888671875,1113.919921875,0.07498546689748764,0.04097984731197357,-0.06285271048545837,5000.0,0.990066647529602,-0.011306309141218662,-0.032078761607408524,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27799,1877.3232421875,2955.549072265625,992.1080932617188,0.07333752512931824,0.019898632541298866,-0.06296535581350327,4327.8232421875,0.991014838218689,0.005717171356081963,-0.013861143961548805,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27849,1864.8084716796875,3513.95361328125,1160.2662353515625,0.07584407925605774,0.09777577966451645,-0.06307802349328995,5000.0,1.0042794942855835,-0.09933705627918243,-0.09159566462039948,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27899,1874.594970703125,3104.809326171875,918.3067626953125,0.07247523218393326,0.06238151341676712,-0.0631905272603035,5000.0,0.9920557737350464,-0.027276599779725075,-0.04392402619123459,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27949,1864.360595703125,3403.476806640625,1130.4991455078125,0.07561197876930237,0.0817234143614769,-0.0633031576871872,5000.0,0.9853935241699219,-0.06001202017068863,-0.08975918591022491,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,27999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27999,1897.3720703125,3125.188232421875,985.0457153320312,0.07362604886293411,0.06498122215270996,-0.06341571360826492,3736.0087890625,0.9928916096687317,-0.049516111612319946,-0.0643615648150444,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28049,1826.9383544921875,2933.950927734375,1309.623779296875,0.07837118208408356,-0.04052223265171051,-0.06352823972702026,5000.0,1.0019115209579468,0.028250817209482193,0.03170038387179375,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28099,1919.38916015625,3295.88623046875,1031.0904541015625,0.0744798332452774,0.06908135116100311,-0.06364066153764725,5000.0,0.9884334802627563,-0.040563326328992844,-0.06454700976610184,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28149,1859.203125,2676.9296875,1103.6162109375,0.07561536133289337,-0.05717790126800537,-0.06375323235988617,5000.0,1.0057544708251953,0.028934212401509285,0.04007907584309578,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28151,,,,,,,,,,,68,1866.1951904296875,3208.963623046875,1117.0098876953125,0.07541673630475998,0.04654466360807419,-0.06330082565546036,4838.40234375,0.996670126914978,-0.03751105070114136,-0.04493062570691109,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28199,1874.4248046875,2940.19775390625,971.9000244140625,0.073826864361763,0.025979500263929367,-0.06386567652225494,3613.34619140625,0.991431713104248,-0.014681591652333736,-0.03265983238816261,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28249,1875.865966796875,3163.17041015625,1095.2972412109375,0.0756903737783432,0.038401439785957336,-0.06397826969623566,5000.0,0.9988699555397034,-0.003490447998046875,-0.00635414756834507,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28299,1901.1268310546875,3160.61279296875,1120.527099609375,0.07614849507808685,0.027791766449809074,-0.06409081816673279,5000.0,0.9945096373558044,-0.00887994933873415,-0.02057025022804737,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28349,1868.901123046875,2851.0166015625,901.5252075195312,0.07311157882213593,0.026932675391435623,-0.06420335918664932,2992.289306640625,0.994979977607727,-0.018172336742281914,-0.02873014286160469,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28399,1841.0364990234375,2665.27880859375,779.7818603515625,0.07146693766117096,0.008892110548913479,-0.06431591510772705,5000.0,1.0074502229690552,0.004064038395881653,0.01850723661482334,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28449,1880.249267578125,3008.119873046875,1223.0919189453125,0.07790666818618774,-0.01904427446424961,-0.06442838907241821,5000.0,1.0119309425354004,-0.008901746943593025,0.014284991659224033,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28499,1914.086669921875,3199.2255859375,950.6898193359375,0.07410652935504913,0.06688983738422394,-0.06454076617956161,5000.0,0.9914827346801758,-0.054475151002407074,-0.07211551070213318,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28549,1904.421142578125,2999.457763671875,980.8700561523438,0.0746353417634964,0.022833308205008507,-0.06465327739715576,5000.0,1.0075160264968872,-0.04954966530203819,-0.03522128611803055,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28559,,,,,,,,,,,69,,,,,,,,,,,0.07486778497695923,1885.459716796875,2881.0244140625,995.492431640625,0.072278693318367,-0.064680315554142,1.0,1.0184605121612549,-0.10867778956890106,-0.072278693318367,35.17087173461914,0.8902620077133179,0.0748559907078743,1885.459716796875,2880.199951171875,994.6678466796875,0.07203977555036545,-0.064680315554142,1.0,1.018584132194519,-0.10867778956890106,-0.07203977555036545,35.16510772705078,0.8904113173484802
,,28559,,,,,,,,,,,69,1870.4990234375,3030.275390625,1068.979248046875,0.07552135735750198,0.018694505095481873,-0.06421904265880585,4889.17138671875,0.9968886971473694,-0.008166128769516945,-0.015108910389244556,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28599,1874.57568359375,2919.22314453125,1054.5655517578125,0.07578641921281815,-0.0032394968438893557,-0.06476583331823349,3061.6240234375,1.002323865890503,0.006160969380289316,0.00996365025639534,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28649,1845.1693115234375,3143.38232421875,1125.43505859375,0.0768968015909195,0.05471021309494972,-0.06487835198640823,3158.0595703125,0.9874914288520813,-0.033127401024103165,-0.058995138853788376,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28699,1890.750732421875,2804.818115234375,958.2841796875,0.07460355013608932,-0.00884335394948721,-0.06499087065458298,5000.0,0.9766060709953308,0.036811597645282745,-0.011170998215675354,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28749,1846.966796875,2464.68701171875,897.516357421875,0.07383185625076294,-0.055959250777959824,-0.06510347872972488,5000.0,1.0143804550170898,0.03844768926501274,0.06659909337759018,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28799,1891.4686279296875,2511.85546875,979.5656127929688,0.07510191947221756,-0.07183578610420227,-0.06521602720022202,5000.0,0.9837366342544556,0.08132999390363693,0.04736732691526413,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28849,1874.306884765625,2278.813720703125,855.839111328125,0.07343046367168427,-0.09026647359132767,-0.0653286725282669,5000.0,1.0027910470962524,0.0829521045088768,0.08703712373971939,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28899,1838.4422607421875,2716.70751953125,825.7323608398438,0.0730973482131958,0.012986414134502411,-0.06544125080108643,4045.225341796875,0.9959654808044434,-0.009412715211510658,-0.01848064549267292,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28949,1850.414794921875,3059.242431640625,1033.1953125,0.07615929841995239,0.0351264588534832,-0.06555379927158356,5000.0,1.0010004043579102,-0.022227050736546516,-0.02076066844165325,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28967,,,,,,,,,,,70,1868.23681640625,2960.140380859375,983.6043090820312,0.07509170472621918,0.023199208080768585,-0.06513728201389313,4749.27734375,0.9965823292732239,-0.015144755132496357,-0.022810515016317368,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,28999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28999,1880.685302734375,3314.93505859375,948.456298828125,0.07504516839981079,0.09715868532657623,-0.06566620618104935,5000.0,0.9960498213768005,-0.08467806130647659,-0.09319810569286346,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29049,1913.115966796875,2875.274169921875,739.1732177734375,0.07215210795402527,0.09010843932628632,-0.06577888876199722,2474.6298828125,1.0017226934432983,-0.10208908468484879,-0.0994265228509903,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29099,1820.5419921875,2731.70458984375,1235.187255859375,0.07933537662029266,-0.06480496376752853,-0.06589151918888092,5000.0,1.0017446279525757,0.05457577481865883,0.05696249380707741,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29149,1873.69189453125,3133.55322265625,819.4788818359375,0.07349371910095215,0.08807650208473206,-0.06600401550531387,5000.0,0.9869638681411743,-0.04396386817097664,-0.07127377390861511,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29199,1848.753662109375,3406.49169921875,1046.46826171875,0.0768328458070755,0.1022539734840393,-0.06611663103103638,5000.0,1.012056827545166,-0.09934031218290329,-0.07618238031864166,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29249,1915.20654296875,3169.5390625,844.5167236328125,0.07404544949531555,0.08196316659450531,-0.06622914969921112,5000.0,0.9918666481971741,-0.053149398416280746,-0.07004424929618835,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29299,1904.736572265625,2608.5361328125,899.096435546875,0.07492177188396454,-0.03905938193202019,-0.06634166836738586,5000.0,0.9817303419113159,0.0852469727396965,0.04704795032739639,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29349,1854.887939453125,2243.97119140625,748.2037353515625,0.07286416739225388,-0.0718240886926651,-0.06645412743091583,5000.0,1.004729986190796,0.07155496627092361,0.07943546026945114,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29375,,,,,,,,,,,71,1874.95361328125,2927.8076171875,919.0902099609375,0.07496106624603271,0.029379090294241905,-0.0660557821393013,4768.1875,0.9972807168960571,-0.020888546481728554,-0.02712293528020382,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29399,1856.5880126953125,3215.488037109375,962.3004150390625,0.07601773738861084,0.07931991666555405,-0.06656667590141296,5000.0,0.9905428886413574,-0.060844630002975464,-0.0802491083741188,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29449,1901.3828125,3094.76318359375,953.8200073242188,0.07599341869354248,0.0479121059179306,-0.0666792243719101,5000.0,0.9948635697364807,-0.027493558824062347,-0.03860381618142128,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29499,1868.853271484375,2788.700927734375,881.39453125,0.07505638897418976,0.010165490210056305,-0.06679173558950424,3782.717529296875,0.9924492239952087,0.017398005351424217,0.0010870080441236496,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29549,1864.91259765625,2615.42041015625,864.632080078125,0.07491399347782135,-0.02282487228512764,-0.06690428406000137,5000.0,1.00870943069458,-0.018389098346233368,-0.002275087870657444,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29599,1852.58544921875,3008.65185546875,1045.623291015625,0.07759346067905426,0.02208862267434597,-0.06701678782701492,5000.0,0.9980833530426025,-0.0439884290099144,-0.04843881353735924,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29649,1899.544921875,3350.35595703125,943.9493408203125,0.07623932510614395,0.10137234628200531,-0.06712939590215683,5000.0,0.9946841597557068,-0.09871019423007965,-0.10997986048460007,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29699,1875.5859375,2792.66455078125,538.573974609375,0.070552758872509,0.14133939146995544,-0.06724201887845993,2677.983642578125,0.9951869249343872,-0.12481460720300674,-0.13525451719760895,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29749,1892.972900390625,2799.109619140625,840.005859375,0.0749499499797821,0.01322618592530489,-0.06735458225011826,5000.0,0.9909605979919434,0.016596125438809395,-0.0023285173811018467,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29783,,,,,,,,,,,72,1872.660400390625,2926.909423828125,846.2262573242188,0.07471142709255219,0.04528946429491043,-0.06697409600019455,4670.70654296875,0.9956353306770325,-0.03362458571791649,-0.043190792202949524,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29799,1883.7020263671875,2803.677734375,811.2744750976562,0.07463686913251877,0.0217402596026659,-0.0674670860171318,5000.0,1.0010995864868164,-0.050357140600681305,-0.048441458493471146,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29849,1856.1939697265625,2702.478271484375,810.8333129882812,0.07472729682922363,0.007090192753821611,-0.06757955253124237,5000.0,1.0018187761306763,-0.017901284620165825,-0.014726998284459114,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29899,1891.718017578125,2956.1611328125,886.9710693359375,0.07590977847576141,0.043828122317790985,-0.06769207119941711,4049.27685546875,0.9939225316047668,-0.01636793091893196,-0.02922014705836773,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29949,1837.664306640625,2770.538330078125,878.092529296875,0.07587993144989014,0.010956315323710442,-0.06780475378036499,5000.0,0.9967963695526123,-0.0006803361466154456,-0.008211102336645126,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,29999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29999,1816.481201171875,2929.8740234375,1083.60205078125,0.07890637218952179,0.005958166439086199,-0.06791719049215317,5000.0,1.0025677680969238,-0.0024139229208230972,0.002041967585682869,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,30049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
