lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
4.5e-06,4.5e-06,119299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119299,550.700927734375,-2558.8603515625,-3124.35009765625,0.059770215302705765,0.002957782009616494,-0.26890647411346436,5000.0,0.9992556571960449,-0.00759052624925971,-0.009101511910557747,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119349,555.3057861328125,-2612.083984375,-3105.7880859375,0.060715168714523315,-0.012320301495492458,-0.2690189778804779,5000.0,1.001519799232483,0.0013659672113135457,0.004405529238283634,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119399,545.2393798828125,-2547.36328125,-3144.638671875,0.058982543647289276,0.010407166555523872,-0.26913148164749146,5000.0,1.000499963760376,-0.013220022432506084,-0.012219902127981186,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119449,534.05322265625,-2693.35009765625,-3177.23681640625,0.0575418695807457,-0.01003329548984766,-0.269243985414505,5000.0,1.0006358623504639,0.0048881834372878075,0.006159981247037649,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119499,528.147216796875,-2721.38330078125,-3238.11279296875,0.05478312075138092,-0.0023161200806498528,-0.26935648918151855,4929.67822265625,0.9986691474914551,0.008811713196337223,0.006150033790618181,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119543,,,,,,,,,,,292,539.5810546875,-2628.80517578125,-3170.901123046875,0.05766397714614868,0.0004919609636999667,-0.2689987123012543,4918.9697265625,1.000258207321167,-0.0007207032758742571,-0.0002139493153663352,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119549,536.33935546875,-2546.361083984375,-3180.28125,0.057558849453926086,0.019516166299581528,-0.2694689929485321,5000.0,1.0015039443969727,-0.015924913808703423,-0.012916973792016506,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119599,539.7469482421875,-2591.798828125,-3157.900390625,0.05868153274059296,0.005270950496196747,-0.26958149671554565,5000.0,1.000133752822876,-0.00862906128168106,-0.008361399173736572,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119649,545.826416015625,-2662.902099609375,-3174.268798828125,0.057997945696115494,-0.007046874612569809,-0.2696940004825592,4890.05810546875,1.0014889240264893,0.0033667762763798237,0.006344656925648451,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119699,530.766357421875,-2720.0615234375,-3201.946533203125,0.05678749084472656,-0.009776252321898937,-0.26980650424957275,5000.0,1.0010738372802734,0.0033358437940478325,0.005483708810061216,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119749,532.7586669921875,-2720.19482421875,-3227.219482421875,0.05568934977054596,-0.005356907844543457,-0.2699190080165863,4803.85302734375,1.000046730041504,0.009793972596526146,0.009887623600661755,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119799,543.5601806640625,-2785.1396484375,-3210.1064453125,0.056566283106803894,-0.023718662559986115,-0.27003151178359985,5000.0,0.9984407424926758,0.020027313381433487,0.016908951103687286,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119849,539.5577392578125,-2670.703125,-3172.982177734375,0.0583752766251564,-0.008742963895201683,-0.2701440155506134,4263.84716796875,0.9991910457611084,0.016035886481404305,0.014418045990169048,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119899,544.1546630859375,-2594.27001953125,-3159.8486328125,0.059066347777843475,0.004284792114049196,-0.27025651931762695,5000.0,0.9996589422225952,-0.014471523463726044,-0.015156886540353298,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119949,553.55322265625,-2541.728515625,-3158.95703125,0.059187084436416626,0.012735050171613693,-0.2703690230846405,5000.0,0.9975465536117554,-0.014405031688511372,-0.01931367814540863,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119951,,,,,,,,,,,293,539.942138671875,-2654.268798828125,-3184.117431640625,0.05769621580839157,-0.0021804836578667164,-0.2699167728424072,4846.5068359375,1.0001837015151978,0.001518613426014781,0.001878986950032413,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,119999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119999,540.9849243164062,-2645.195556640625,-3211.78173828125,0.05680617690086365,0.005120276007801294,-0.27048152685165405,5000.0,0.9993985891342163,0.0015132151311263442,0.0003104845527559519,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120049,546.8567504882812,-2740.321533203125,-3240.820068359375,0.055533453822135925,-0.009271637536585331,-0.2705940306186676,5000.0,0.9993482828140259,-0.0014761412749066949,-0.002779667731374502,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120099,541.4090576171875,-2625.9775390625,-3142.041015625,0.06021219491958618,-0.0050691477954387665,-0.27070653438568115,5000.0,0.9999269843101501,0.0017720576142892241,0.0016260131960734725,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120149,537.1119995117188,-2646.731689453125,-3221.753173828125,0.056580230593681335,0.007581880781799555,-0.2708190381526947,5000.0,0.9996848106384277,-0.00485964585095644,-0.005490091163665056,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120199,543.82958984375,-2628.038330078125,-3204.01025390625,0.057485610246658325,0.00642844894900918,-0.27093154191970825,5000.0,0.9979054927825928,0.00024388820747844875,-0.003945021890103817,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120249,535.72265625,-2744.834228515625,-3254.248779296875,0.055226609110832214,-0.006091623567044735,-0.2710440456867218,4318.71533203125,1.0007518529891968,0.00919453427195549,0.010698252357542515,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120299,534.1904907226562,-2652.76123046875,-3176.076171875,0.05894426256418228,-0.0021750768646597862,-0.27115654945373535,5000.0,0.9996812343597412,0.005496612284332514,0.004859189502894878,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120349,532.1439819335938,-2800.0380859375,-3212.6884765625,0.05731968954205513,-0.02389875240623951,-0.2712690532207489,5000.0,1.000075340270996,0.027082664892077446,0.02722257375717163,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120359,,,,,,,,,,,294,,,,,,,,,,,0.06446123123168945,534.9833984375,-2524.661865234375,-3059.624755859375,-0.020680705085396767,-0.2712962031364441,1.0,0.9992599487304688,0.022176682949066162,0.020680705085396767,33.79012680053711,0.8789279460906982,0.06457561254501343,534.9833984375,-2522.20361328125,-3057.166748046875,-0.02056959643959999,-0.2712962031364441,1.0,0.9992051720619202,0.022176682949066162,0.02056959643959999,33.80778503417969,0.8790186643600464
,,120359,,,,,,,,,,,294,539.8048706054688,-2672.919921875,-3203.645751953125,0.057434193789958954,-0.0018154340796172619,-0.2708347737789154,4864.8369140625,1.0002176761627197,0.0015589708928018808,0.0019868568051606417,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120399,544.3765258789062,-2881.91259765625,-3257.85009765625,0.05529771000146866,-0.03368779644370079,-0.27138155698776245,5000.0,1.0003365278244019,0.0355190746486187,0.03619206324219704,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120449,540.55908203125,-2702.35302734375,-3152.288330078125,0.060288336127996445,-0.018124764785170555,-0.271494060754776,5000.0,1.00005042552948,0.015228888019919395,0.01532983873039484,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120499,543.4647827148438,-2713.7470703125,-3230.4228515625,0.05673260986804962,-0.005357811693102121,-0.27160656452178955,5000.0,0.9990572929382324,0.0077268644236028194,0.0058415657840669155,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120549,529.6864624023438,-2695.901611328125,-3243.61279296875,0.056198470294475555,0.0036049503833055496,-0.2717190682888031,5000.0,1.0000205039978027,0.001788123743608594,0.001829116023145616,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120599,541.0230712890625,-2693.41552734375,-3234.46142578125,0.05670347809791565,4.5906217565061525e-06,-0.27183157205581665,5000.0,0.9992932677268982,0.005334977526217699,0.003921464551240206,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120649,535.848388671875,-2643.316650390625,-3229.427001953125,0.057016920298337936,0.012248058803379536,-0.2719440758228302,4103.6728515625,1.0015745162963867,-0.018597112968564034,-0.015448101796209812,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120699,528.5711059570312,-2722.67822265625,-3238.26904296875,0.056685104966163635,-0.002596057951450348,-0.27205657958984375,5000.0,1.0002508163452148,0.007339995354413986,0.007840672507882118,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120749,552.755126953125,-2560.47900390625,-3178.401123046875,0.0595477819442749,0.013033387251198292,-0.2721690833568573,5000.0,1.0013208389282227,-0.02443140745162964,-0.021816130727529526,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120767,,,,,,,,,,,295,540.1437377929688,-2701.500732421875,-3213.704345703125,0.057613350450992584,-0.0057984632439911366,-0.27175283432006836,4932.56640625,1.0001004934310913,0.005206931848078966,0.0053998627699911594,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120799,545.2456665039062,-2544.795166015625,-3221.49951171875,0.057623282074928284,0.02629176154732704,-0.27228158712387085,5000.0,0.9999055862426758,-0.028102926909923553,-0.028291624039411545,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120849,553.3936767578125,-2657.59033203125,-3202.2392578125,0.05859770625829697,-0.0017489356687292457,-0.2723940908908844,5000.0,1.000237226486206,-0.014533186331391335,-0.014058733358979225,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120899,527.1350708007812,-2684.647216796875,-3277.8408203125,0.05516311526298523,0.013211718760430813,-0.27250659465789795,5000.0,0.9993890523910522,-0.009580075740814209,-0.010801988653838634,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120949,538.187744140625,-2654.0107421875,-3257.334716796875,0.05619549751281738,0.013027227483689785,-0.2726190984249115,5000.0,1.0000076293945312,-0.02393069490790367,-0.023915475234389305,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,120999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120999,544.288330078125,-2629.7822265625,-3234.638916015625,0.057329412549734116,0.012113651260733604,-0.27273160219192505,5000.0,0.9996122121810913,-0.009164135903120041,-0.00994703359901905,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121049,534.1968994140625,-2678.5634765625,-3227.253173828125,0.057751744985580444,0.0028985370881855488,-0.2728441059589386,5000.0,1.0006178617477417,-0.012365457601845264,-0.011129770427942276,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121099,558.6881713867188,-2655.968017578125,-3214.40771484375,0.058427609503269196,-4.971939415554516e-05,-0.27295660972595215,5000.0,1.0004383325576782,-0.0035187534522265196,-0.00264195934869349,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121149,553.3949584960938,-2744.989501953125,-3203.458984375,0.05901522934436798,-0.018985113129019737,-0.2730691134929657,5000.0,1.0002660751342773,0.010573666542768478,0.011094341054558754,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121175,,,,,,,,,,,296,541.3934326171875,-2653.3212890625,-3234.352294921875,0.05730005353689194,0.008260956965386868,-0.27267083525657654,4811.93798828125,1.000035285949707,-0.008092895150184631,-0.008030936121940613,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121199,548.59765625,-2694.074462890625,-3244.6103515625,0.05718293413519859,0.0003876530972775072,-0.27318161725997925,5000.0,1.0021183490753174,-0.006543205119669437,-0.002306385664269328,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121249,538.7349853515625,-2632.23291015625,-3209.0185546875,0.058914970606565475,0.007610171101987362,-0.2732941210269928,5000.0,0.9992207288742065,-0.00868375226855278,-0.010242443531751633,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121299,545.4903564453125,-2783.92724609375,-3254.5517578125,0.05687962472438812,-0.019275277853012085,-0.27340662479400635,3884.03125,1.0005542039871216,0.01889907941222191,0.019969165325164795,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121349,539.726318359375,-2740.232421875,-3233.5263671875,0.05793500691652298,-0.009286466054618359,-0.2735191285610199,5000.0,1.0003529787063599,0.008808069862425327,0.009513931348919868,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121399,528.4071044921875,-2740.21142578125,-3264.12255859375,0.056593649089336395,-0.0008992101065814495,-0.27363163232803345,5000.0,1.000360131263733,0.0020675412379205227,0.0027877860702574253,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121449,528.890625,-2789.851318359375,-3278.4296875,0.0560087226331234,-0.008062439039349556,-0.273744136095047,5000.0,1.0005661249160767,0.005360830575227737,0.006493120454251766,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121499,550.5492553710938,-2728.970458984375,-3187.816650390625,0.060293663293123245,-0.018340645357966423,-0.27385663986206055,5000.0,1.0006325244903564,0.011579192243516445,0.012844199314713478,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121549,543.1318359375,-2659.243408203125,-3242.8134765625,0.05782010406255722,0.008087638765573502,-0.2739691436290741,5000.0,1.000392198562622,-0.012080519460141659,-0.011295922100543976,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121583,,,,,,,,,,,297,541.5248413085938,-2727.74853515625,-3245.619140625,0.057422563433647156,-0.004866280592978001,-0.2735888659954071,4897.6484375,1.000223994255066,0.004193154163658619,0.004633354488760233,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121599,548.4560546875,-2727.99267578125,-3241.0224609375,0.057982247322797775,-0.007085256744176149,-0.27408164739608765,5000.0,0.9988106489181519,-0.00784336868673563,-0.010222027078270912,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121649,537.7013549804688,-2827.546875,-3296.506591796875,0.05548688769340515,-0.013748349621891975,-0.2741941511631012,5000.0,0.999954104423523,0.013676433824002743,0.013584710657596588,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121699,546.7022705078125,-2730.5517578125,-3235.11181640625,0.058414436876773834,-0.008428405039012432,-0.27430665493011475,5000.0,0.9990247488021851,0.00892314501106739,0.006972540635615587,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121749,540.8402099609375,-2805.5478515625,-3275.0908203125,0.056638844311237335,-0.01425941102206707,-0.2744191586971283,5000.0,0.9992599487304688,0.014020267874002457,0.012540091760456562,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121799,544.7108154296875,-2755.60546875,-3241.39111328125,0.058281026780605316,-0.011785049922764301,-0.27453166246414185,5000.0,1.000331997871399,0.013773639686405659,0.014437693171203136,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121849,527.695556640625,-2800.90966796875,-3335.63623046875,0.05398915708065033,0.0014061781112104654,-0.2746441662311554,5000.0,0.9996412396430969,0.00569898122921586,0.004981511738151312,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121899,551.829345703125,-2658.944091796875,-3204.211669921875,0.060162950307130814,-0.002140236319974065,-0.27475666999816895,3065.86083984375,1.0004693269729614,-0.004513828549534082,-0.0035749974194914103,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121949,536.212890625,-2650.715087890625,-3295.07568359375,0.056028589606285095,0.021629519760608673,-0.2748691737651825,5000.0,0.9999536275863647,-0.020900927484035492,-0.020993713289499283,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121991,,,,,,,,,,,298,540.9916381835938,-2727.15380859375,-3259.771240234375,0.057411033660173416,-0.0017318944446742535,-0.27450695633888245,4848.70556640625,1.0001033544540405,0.0018195636803284287,0.0020174537785351276,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,121999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121999,539.721923828125,-2631.724853515625,-3310.8798828125,0.05537503957748413,0.02788662351667881,-0.27498167753219604,5000.0,0.9989361763000488,-0.018673090264201164,-0.020800720900297165,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122049,557.0886840820312,-2688.05615234375,-3247.28271484375,0.05840237811207771,0.0004275930696167052,-0.2750941812992096,5000.0,1.0007262229919434,-0.012196553871035576,-0.010743953287601471,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122099,531.4306030273438,-2695.04443359375,-3302.32177734375,0.055930133908987045,0.015169319696724415,-0.27520668506622314,5000.0,0.9997968673706055,-0.013209330849349499,-0.013615473173558712,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122149,540.270263671875,-2745.54443359375,-3277.6494140625,0.05715273320674896,-0.0016330486396327615,-0.2753191888332367,5000.0,1.0001853704452515,0.0014615798136219382,0.0018322421237826347,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122199,528.5517578125,-2732.8173828125,-3323.202392578125,0.055120766162872314,0.013317283242940903,-0.27543169260025024,4643.0751953125,1.0001182556152344,-0.003914177417755127,-0.003677527653053403,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122249,540.4529418945312,-2715.050537109375,-3253.95703125,0.058408480137586594,-0.000309292518068105,-0.2755441963672638,5000.0,1.0020757913589478,0.0010630146134644747,0.005214719567447901,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122299,523.0897827148438,-2683.982666015625,-3365.42529296875,0.05332297086715698,0.03167057782411575,-0.27565670013427734,5000.0,0.9994688034057617,-0.030298935249447823,-0.03136131167411804,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122349,540.454345703125,-2597.24853515625,-3235.66552734375,0.05941347777843475,0.0195925273001194,-0.2757692039012909,5000.0,1.0004417896270752,-0.02470727264881134,-0.023831363767385483,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,122399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122399,539.0611572265625,-2766.92431640625,-3305.291015625,0.056267134845256805,-0.00013885783846490085,-0.27588170766830444,5000.0,1.0008512735366821,-0.006162350531667471,-0.004459822084754705,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122399,,,,,,,,,,,299,,,,,,,,,,,0.06422387808561325,540.2369384765625,-2593.3271484375,-3133.57958984375,0.015632696449756622,-0.27588629722595215,1.0,1.0007516145706177,-0.017124265432357788,-0.015632696449756622,33.87546920776367,0.8799417614936829,0.06428637355566025,540.2369384765625,-2591.9775390625,-3132.23046875,0.0157894529402256,-0.27588629722595215,1.0,1.0006763935089111,-0.017124265432357788,-0.0157894529402256,33.86772155761719,0.8801957964897156
