epoch,lr-Adam,lr-Adam-1,step,train/logits/fake_epoch,train/logits/fake_step,train/logits/real_epoch,train/logits/real_step,train/loss/disc_epoch,train/loss/disc_step,train/loss/g_epoch,train/loss/g_step,train/loss/nll_epoch,train/loss/nll_step,train/loss/rec_epoch,train/loss/rec_step,train/loss/total_epoch,train/loss/total_step,train/loss/vq_epoch,train/loss/vq_step,train/scalars/d_weight_epoch,train/scalars/d_weight_step,train/scalars/logvar_epoch,train/scalars/logvar_step,val/logits/fake,val/logits/real,val/loss/disc,val/loss/g,val/loss/nll,val/loss/rec,val/loss/total,val/loss/vq,val/metrics/psnr,val/metrics/ssim,val/scalars/d_weight,val/scalars/logvar,val_ema/logits/fake,val_ema/logits/real,val_ema/loss/disc,val_ema/loss/g,val_ema/loss/nll,val_ema/loss/rec,val_ema/loss/total,val_ema/loss/vq,val_ema/metrics/psnr,val_ema/metrics/ssim,val_ema/scalars/d_weight,val_ema/scalars/logvar
0,,,1949,,0.7702934145927429,,0.8111679553985596,,0.0,,0.0,,3630.33984375,,0.22527140378952026,,3632.308837890625,,1.9690909385681152,,0.0,,-0.00477020675316453,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1999,,0.7983090877532959,,0.8102715611457825,,0.0,,0.0,,3162.05078125,,0.19692008197307587,,3163.88916015625,,1.8382935523986816,,0.0,,-0.004888882860541344,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2049,,0.8501704931259155,,0.8548436760902405,,0.0,,0.0,,2990.618408203125,,0.18660324811935425,,2992.70849609375,,2.089968204498291,,0.0,,-0.005007040686905384,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2099,,0.8865312933921814,,0.8954809308052063,,0.0,,0.0,,3246.55419921875,,0.2022397518157959,,3248.525390625,,1.971175193786621,,0.0,,-0.00512494333088398,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2149,,0.8696459531784058,,0.8618797659873962,,0.0,,0.0,,3169.30322265625,,0.1976424604654312,,3171.805908203125,,2.5026514530181885,,0.0,,-0.005242378916591406,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2199,,0.8862193822860718,,0.8840249180793762,,0.0,,0.0,,3152.690673828125,,0.19672763347625732,,3154.923583984375,,2.2330169677734375,,0.0,,-0.005359952803701162,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2249,,0.8592926263809204,,0.8626741766929626,,0.0,,0.0,,3072.952392578125,,0.1919812113046646,,3075.21923828125,,2.2669460773468018,,0.0,,-0.005477556027472019,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2299,,0.8420752286911011,,0.8620334267616272,,0.0,,0.0,,2933.040283203125,,0.1835835874080658,,2935.172607421875,,2.1323819160461426,,0.0,,-0.005595024675130844,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2349,,0.9128881692886353,,0.8960279822349548,,0.0,,0.0,,3362.7431640625,,0.20975655317306519,,3364.8974609375,,2.1541860103607178,,0.0,,-0.005712693557143211,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2399,,0.8310136198997498,,0.7964882850646973,,0.0,,0.0,,2955.750244140625,,0.18515188992023468,,2957.954345703125,,2.204108476638794,,0.0,,-0.005829757545143366,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2449,,0.8479217290878296,,0.8287191987037659,,0.0,,0.0,,3414.72802734375,,0.21309426426887512,,3417.1162109375,,2.3882250785827637,,0.0,,-0.005946817807853222,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2499,,0.8370769023895264,,0.8484726548194885,,0.0,,0.0,,2913.775146484375,,0.18279510736465454,,2916.178955078125,,2.403886079788208,,0.0,,-0.006064256653189659,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2549,,0.853988528251648,,0.851715624332428,,0.0,,0.0,,3022.661865234375,,0.1894957423210144,,3025.12890625,,2.467057704925537,,0.0,,-0.006182265933603048,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2599,,0.886133074760437,,0.8964768648147583,,0.0,,0.0,,3542.71484375,,0.22113220393657684,,3545.187744140625,,2.4730064868927,,0.0,,-0.006299467757344246,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2649,,0.9026651978492737,,0.8978867530822754,,0.0,,0.0,,3366.22314453125,,0.21051925420761108,,3368.66357421875,,2.4403860569000244,,0.0,,-0.006416422314941883,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2699,,0.8619903922080994,,0.8653903603553772,,0.0,,0.0,,3096.3466796875,,0.19424603879451752,,3098.99560546875,,2.6490325927734375,,0.0,,-0.006533249747008085,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2749,,0.8313926458358765,,0.8394715189933777,,0.0,,0.0,,2771.437744140625,,0.1746402531862259,,2774.108642578125,,2.670961618423462,,0.0,,-0.006650425028055906,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2799,,0.881960928440094,,0.8651649951934814,,0.0,,0.0,,2916.859375,,0.18355244398117065,,2919.631591796875,,2.7721376419067383,,0.0,,-0.006767965387552977,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2849,,0.915413498878479,,0.9093084931373596,,0.0,,0.0,,3001.052490234375,,0.18875062465667725,,3003.894287109375,,2.841733694076538,,0.0,,-0.006884929724037647,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2899,,0.8423377871513367,,0.8372865915298462,,0.0,,0.0,,3029.5166015625,,0.19057020545005798,,3032.50927734375,,2.99276065826416,,0.0,,-0.007002303376793861,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
